"dia_ano","dias","otimista","casos_estimados","pessimista","x"
131,2020-05-10,936,977,1018,1004
132,2020-05-11,998,1042,1086,1035
133,2020-05-12,1061,1108,1155,1098
134,2020-05-13,1126,1175,1224,1160
135,2020-05-14,1189,1241,1293,1235
136,2020-05-15,1252,1307,1362,1331
137,2020-05-16,1315,1373,1431,1375
138,2020-05-17,1376,1437,1498,1413
139,2020-05-18,1436,1499,1562,NA
140,2020-05-19,1494,1560,1626,NA
141,2020-05-20,1551,1619,1687,NA
142,2020-05-21,1604,1675,1746,NA
143,2020-05-22,1656,1729,1802,NA
144,2020-05-23,1705,1780,1855,NA
145,2020-05-24,1751,1828,1905,NA
