"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,993,1036,1079,1044
185,2020-07-03,1015,1059,1103,1062
186,2020-07-04,1037,1081,1125,1082
187,2020-07-05,1058,1103,1148,1099
188,2020-07-06,1078,1124,1170,1118
189,2020-07-07,1098,1145,1192,1145
190,2020-07-08,1118,1166,1214,1171
191,2020-07-09,1138,1187,1236,1196
192,2020-07-10,1157,1207,1257,1229
193,2020-07-11,1176,1226,1276,1250
194,2020-07-12,1194,1245,1296,1284
195,2020-07-13,1212,1264,1316,NA
196,2020-07-14,1229,1282,1335,NA
197,2020-07-15,1246,1299,1352,NA
198,2020-07-16,1263,1317,1371,NA
199,2020-07-17,1278,1333,1388,NA
200,2020-07-18,1294,1349,1404,NA
201,2020-07-19,1309,1365,1421,NA
202,2020-07-20,1323,1380,1437,NA
203,2020-07-21,1338,1395,1452,NA
204,2020-07-22,1351,1409,1467,NA
