"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
198,2020-07-16,39,44,49,44
199,2020-07-17,40,45,50,48
200,2020-07-18,41,46,51,50
201,2020-07-19,42,47,52,51
202,2020-07-20,43,49,55,51
203,2020-07-21,44,50,56,51
204,2020-07-22,45,51,57,52
205,2020-07-23,46,52,58,53
206,2020-07-24,47,53,59,53
207,2020-07-25,49,55,61,52
208,2020-07-26,50,56,62,52
209,2020-07-27,51,57,63,NA
210,2020-07-28,51,58,65,NA
211,2020-07-29,52,59,66,NA
212,2020-07-30,54,61,68,NA
213,2020-07-31,55,62,69,NA
214,2020-08-01,56,63,70,NA
215,2020-08-02,57,64,71,NA
216,2020-08-03,58,65,72,NA
217,2020-08-04,59,66,73,NA
218,2020-08-05,60,68,76,NA
