"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,101,139,177,126
165,2020-06-13,104,144,184,138
166,2020-06-14,108,149,190,143
167,2020-06-15,112,155,198,142
168,2020-06-16,117,161,205,153
169,2020-06-17,121,167,213,160
170,2020-06-18,126,173,220,161
171,2020-06-19,130,179,228,175
172,2020-06-20,135,186,237,183
173,2020-06-21,140,193,246,187
174,2020-06-22,145,200,255,195
175,2020-06-23,150,207,264,NA
176,2020-06-24,156,215,274,NA
177,2020-06-25,162,223,284,NA
178,2020-06-26,168,231,294,NA
179,2020-06-27,174,240,306,NA
180,2020-06-28,180,248,316,NA
181,2020-06-29,187,258,329,NA
182,2020-06-30,194,267,340,NA
183,2020-07-01,201,277,353,NA
184,2020-07-02,208,287,366,NA
