"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,875,927,979,931
192,2020-07-10,910,964,1018,978
193,2020-07-11,947,1003,1059,1016
194,2020-07-12,985,1043,1101,1045
195,2020-07-13,1024,1085,1146,1089
196,2020-07-14,1066,1129,1192,1146
197,2020-07-15,1109,1175,1241,1200
198,2020-07-16,1154,1222,1290,1246
199,2020-07-17,1200,1271,1342,1292
200,2020-07-18,1248,1322,1396,1308
201,2020-07-19,1299,1376,1453,1327
202,2020-07-20,1351,1431,1511,NA
203,2020-07-21,1405,1488,1571,NA
204,2020-07-22,1461,1548,1635,NA
205,2020-07-23,1520,1610,1700,NA
206,2020-07-24,1581,1675,1769,NA
207,2020-07-25,1645,1742,1839,NA
208,2020-07-26,1711,1812,1913,NA
209,2020-07-27,1780,1885,1990,NA
210,2020-07-28,1850,1960,2070,NA
211,2020-07-29,1925,2039,2153,NA
