"dia_ano","dias","otimista","casos_estimados","pessimista","x"
189,2020-07-07,105,121,137,128
190,2020-07-08,111,128,145,134
191,2020-07-09,117,135,153,136
192,2020-07-10,123,142,161,146
193,2020-07-11,130,150,170,153
194,2020-07-12,137,158,179,161
195,2020-07-13,145,167,189,167
196,2020-07-14,153,176,199,177
197,2020-07-15,161,185,209,183
198,2020-07-16,170,195,220,191
199,2020-07-17,179,206,233,203
200,2020-07-18,189,217,245,NA
201,2020-07-19,199,229,259,NA
202,2020-07-20,210,241,272,NA
203,2020-07-21,221,254,287,NA
204,2020-07-22,233,268,303,NA
205,2020-07-23,246,283,320,NA
206,2020-07-24,259,298,337,NA
207,2020-07-25,273,314,355,NA
208,2020-07-26,288,331,374,NA
209,2020-07-27,303,349,395,NA
