"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,109212,17515,63364,76948,49780,103
2020-03-03,113169,19152,66160,80343,51977,125
2020-03-04,117270,20940,69105,83919,54291,159
2020-03-05,121520,22893,72206,87685,56727,233
2020-03-06,125924,25025,75474,91654,59294,338
2020-03-07,130487,27352,78920,95838,62002,433
2020-03-08,135215,29891,82553,100250,64856,554
2020-03-09,140115,32661,86388,104907,67869,754
2020-03-10,145192,35682,90437,109824,71050,1025
2020-03-11,150454,38975,94714,115018,74410,1312
2020-03-12,155906,42564,99235,120508,77962,1663
2020-03-13,161555,46473,104014,126312,81716,2174
2020-03-14,167410,50730,109070,132452,85688,2951
2020-03-15,173476,55363,114420,138949,89891,3774
2020-03-16,179762,60402,120082,145824,94340,4661
2020-03-17,186277,65880,126078,153106,99050,6427
2020-03-18,193027,71832,132430,160819,104041,9415
2020-03-19,200021,78294,139158,168990,109326,14250
2020-03-20,207270,85305,146288,177648,114928,19624
2020-03-21,214781,92905,153843,186823,120863,26747
2020-03-22,222564,101137,161850,196546,127154,35206
2020-03-23,230629,110045,170337,206853,133821,46442
2020-03-24,238986,119675,179330,217773,140887,55231
2020-03-25,247646,130074,188860,229346,148374,69194
2020-03-26,256620,141289,198954,241604,156304,85991
2020-03-27,265920,153371,209646,254588,164704,104686
2020-03-28,275556,166367,220962,268330,173594,124665
2020-03-29,285541,180327,232934,282869,182999,143025
2020-03-30,295888,195298,245593,298241,192945,164620
2020-03-31,306610,211327,258968,314484,203452,189618
2020-04-01,317721,228456,273088,331631,214545,216721
2020-04-02,329235,246726,287980,349715,226245,245540
2020-04-03,341165,266172,303668,368766,238570,277965
2020-04-04,353528,286826,320177,388814,251540,312237
2020-04-05,366339,308709,337524,409880,265168,337635
2020-04-06,379614,331839,355726,431984,279468,368196
2020-04-07,393370,356222,374796,455142,294450,398809
2020-04-08,407625,381854,394740,479361,310119,432132
2020-04-09,422396,408723,415560,504645,326475,466033
2020-04-10,437703,436802,437252,530987,343517,501560
2020-04-11,453564,466052,459808,558378,361238,529951
2020-04-12,470000,496421,483210,586797,379623,557571
2020-04-13,487031,527844,507438,616219,398657,582594
2020-04-14,504680,560242,532461,646606,418316,609516
2020-04-15,522968,593522,558245,677917,438573,639664
2020-04-16,541919,627581,584750,710104,459396,671331
2020-04-17,561556,662302,611929,743110,480748,702164
2020-04-18,581906,697558,639732,776873,502591,735086
2020-04-19,602992,733216,668104,811327,524881,759687
2020-04-20,624843,769135,696989,846404,547574,787752
2020-04-21,647486,805170,726328,882033,570623,825041
2020-04-22,670949,841174,756062,918141,593983,842629
2020-04-23,695262,877000,786131,954656,617606,869172
2020-04-24,720457,912506,816482,991513,641451,890524
2020-04-25,746564,947552,847058,1028644,665472,939053
2020-04-26,773617,982008,877812,1065991,689633,965910
2020-04-27,801651,1015751,908701,1103502,713900,988451
2020-04-28,830701,1048671,939686,1141129,738243,1012583
2020-04-29,860803,1080668,970736,1178835,762637,1039909
2020-04-30,891996,1111655,1001826,1216590,787062,1069826
2020-05-01,924320,1141559,1032940,1254374,811506,1103781
2020-05-02,957815,1170319,1064067,1292174,835960,1133069
2020-05-03,992523,1197891,1095207,1329989,860425,1158041
2020-05-04,1028490,1224241,1126366,1367828,884904,1180634
2020-05-05,1065759,1249347,1157553,1405701,909405,1204475
2020-05-06,1104379,1273200,1188790,1443634,933946,1228603
2020-05-07,1144399,1295802,1220100,1481656,958544,1256972
2020-05-08,1185869,1317164,1251516,1519807,983225,1283929
2020-05-09,1228842,1337304,1283073,1558129,1008017,1309541
2020-05-10,1273371,1356250,1314810,1596669,1032951,1329799
2020-05-11,1319515,1374034,1346774,1635485,1058063,1347916
2020-05-12,1367331,1390693,1379012,1674634,1083390,1369964
2020-05-13,1416879,1406269,1411574,1714177,1108971,1390746
2020-05-14,1468223,1420808,1444516,1754181,1134851,1417889
2020-05-15,1521427,1434355,1477891,1794710,1161072,1443397
2020-05-16,1576559,1446959,1511759,1835839,1187679,1467884
2020-05-17,1633690,1458669,1546180,1877639,1214721,1486757
2020-05-18,1692890,1469533,1581212,1920180,1242244,1508598
2020-05-19,1754236,1479601,1616918,1963541,1270295,1528568
2020-05-20,1817804,1488921,1653362,2007797,1298927,1551853
2020-05-21,1883677,1497538,1690608,2053028,1328188,1620166
2020-05-22,1951936,1505498,1728717,2099307,1358127,NA
2020-05-23,2022669,1512844,1767756,2146714,1388798,NA
2020-05-24,2095965,1519618,1807792,2195333,1420251,NA
2020-05-25,2171917,1525861,1848889,2245240,1452538,NA
2020-05-26,2250621,1531608,1891114,2296517,1485711,NA
2020-05-27,2332177,1536897,1934537,2349249,1519825,NA
2020-05-28,2416689,1541761,1979225,2403517,1554933,NA
