"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,83,94,105,95
179,2020-06-27,89,100,111,95
180,2020-06-28,95,107,119,97
181,2020-06-29,102,115,128,107
182,2020-06-30,109,123,137,122
183,2020-07-01,117,132,147,131
184,2020-07-02,125,141,157,148
185,2020-07-03,134,151,168,158
186,2020-07-04,144,162,180,168
187,2020-07-05,153,173,193,172
188,2020-07-06,164,185,206,183
189,2020-07-07,176,198,220,NA
190,2020-07-08,188,212,236,NA
191,2020-07-09,201,227,253,NA
192,2020-07-10,215,243,271,NA
193,2020-07-11,231,260,289,NA
194,2020-07-12,247,279,311,NA
195,2020-07-13,264,298,332,NA
196,2020-07-14,283,319,355,NA
197,2020-07-15,303,342,381,NA
198,2020-07-16,324,366,408,NA
