"dia_ano","dias","otimista","casos_estimados","pessimista","x"
165,2020-06-13,442,468,494,454
166,2020-06-14,460,488,516,475
167,2020-06-15,480,509,538,481
168,2020-06-16,500,530,560,502
169,2020-06-17,521,552,583,537
170,2020-06-18,543,576,609,570
171,2020-06-19,566,600,634,600
172,2020-06-20,591,626,661,636
173,2020-06-21,615,652,689,661
174,2020-06-22,642,680,718,688
175,2020-06-23,668,708,748,720
176,2020-06-24,696,738,780,NA
177,2020-06-25,725,769,813,NA
178,2020-06-26,757,802,847,NA
179,2020-06-27,789,836,883,NA
180,2020-06-28,822,871,920,NA
181,2020-06-29,857,908,959,NA
182,2020-06-30,892,946,1000,NA
183,2020-07-01,930,986,1042,NA
184,2020-07-02,970,1028,1086,NA
185,2020-07-03,1010,1071,1132,NA
