"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,4,5,6,195
175,2020-06-23,4,5,6,200
176,2020-06-24,4,5,6,221
177,2020-06-25,4,5,6,227
178,2020-06-26,4,5,6,228
179,2020-06-27,4,5,6,228
180,2020-06-28,4,5,6,255
181,2020-06-29,4,5,6,260
182,2020-06-30,5,6,7,283
183,2020-07-01,5,6,7,314
184,2020-07-02,5,6,7,329
185,2020-07-03,5,6,7,NA
186,2020-07-04,5,6,7,NA
187,2020-07-05,5,6,7,NA
188,2020-07-06,5,6,7,NA
189,2020-07-07,5,6,7,NA
190,2020-07-08,6,7,8,NA
191,2020-07-09,6,7,8,NA
192,2020-07-10,6,7,8,NA
193,2020-07-11,6,7,8,NA
194,2020-07-12,6,7,8,NA
