"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Cameroon",2019-12-30,0,0,0,0,0
"Cameroon",2019-12-31,0,0,0,0,0
"Cameroon",2020-01-01,0,0,0,0,0
"Cameroon",2020-01-02,0,0,0,0,0
"Cameroon",2020-01-03,0,0,0,0,0
"Cameroon",2020-01-04,0,0,0,0,0
"Cameroon",2020-01-05,0,0,0,0,0
"Cameroon",2020-01-06,0,0,0,0,0
"Cameroon",2020-01-07,0,0,0,0,0
"Cameroon",2020-01-08,0,0,0,0,0
"Cameroon",2020-01-09,0,0,0,0,0
"Cameroon",2020-01-10,0,0,0,0,0
"Cameroon",2020-01-11,0,0,0,0,0
"Cameroon",2020-01-12,0,0,0,0,0
"Cameroon",2020-01-13,0,0,0,0,0
"Cameroon",2020-01-14,0,0,0,0,0
"Cameroon",2020-01-15,0,0,0,0,0
"Cameroon",2020-01-16,0,0,0,0,0
"Cameroon",2020-01-17,0,0,0,0,0
"Cameroon",2020-01-18,0,0,0,0,0
"Cameroon",2020-01-19,0,0,0,0,0
"Cameroon",2020-01-20,0,0,0,0,0
"Cameroon",2020-01-21,0,0,0,0,0
"Cameroon",2020-01-22,0,0,0,0,0
"Cameroon",2020-01-23,0,0,0,0,0
"Cameroon",2020-01-24,0,0,0,0,0
"Cameroon",2020-01-25,0,0,0,0,0
"Cameroon",2020-01-26,0,0,0,0,0
"Cameroon",2020-01-27,0,0,0,0,0
"Cameroon",2020-01-28,0,0,0,0,0
"Cameroon",2020-01-29,0,0,0,0,0
"Cameroon",2020-01-30,0,0,0,0,0
"Cameroon",2020-01-31,0,0,0,0,0
"Cameroon",2020-02-01,0,0,0,0,0
"Cameroon",2020-02-02,0,0,0,0,0
"Cameroon",2020-02-03,0,0,0,0,0
"Cameroon",2020-02-04,0,0,0,0,0
"Cameroon",2020-02-05,0,0,0,0,0
"Cameroon",2020-02-06,0,0,0,0,0
"Cameroon",2020-02-07,0,0,0,0,0
"Cameroon",2020-02-08,0,0,0,0,0
"Cameroon",2020-02-09,0,0,0,0,0
"Cameroon",2020-02-10,0,0,0,0,0
"Cameroon",2020-02-11,0,0,0,0,0
"Cameroon",2020-02-12,0,0,0,0,0
"Cameroon",2020-02-13,0,0,0,0,0
"Cameroon",2020-02-14,0,0,0,0,0
"Cameroon",2020-02-15,0,0,0,0,0
"Cameroon",2020-02-16,0,0,0,0,0
"Cameroon",2020-02-17,0,0,0,0,0
"Cameroon",2020-02-18,0,0,0,0,0
"Cameroon",2020-02-19,0,0,0,0,0
"Cameroon",2020-02-20,0,0,0,0,0
"Cameroon",2020-02-21,0,0,0,0,0
"Cameroon",2020-02-22,0,0,0,0,0
"Cameroon",2020-02-23,0,0,0,0,0
"Cameroon",2020-02-24,0,0,0,0,0
"Cameroon",2020-02-25,0,0,0,0,0
"Cameroon",2020-02-26,0,0,0,0,0
"Cameroon",2020-02-27,0,0,0,0,0
"Cameroon",2020-02-28,0,1,2,0,0
"Cameroon",2020-02-29,0,1,2,0,0
"Cameroon",2020-03-01,0,1,2,0,0
"Cameroon",2020-03-02,0,1,2,0,0
"Cameroon",2020-03-03,0,1,2,0,0
"Cameroon",2020-03-04,0,1,2,0,0
"Cameroon",2020-03-05,1,2,3,0,0
"Cameroon",2020-03-06,1,2,3,0,1
"Cameroon",2020-03-07,1,2,3,0,0
"Cameroon",2020-03-08,1,3,5,0,2
"Cameroon",2020-03-09,1,3,5,0,0
"Cameroon",2020-03-10,1,4,7,0,0
"Cameroon",2020-03-11,2,5,8,0,0
"Cameroon",2020-03-12,2,6,10,0,0
"Cameroon",2020-03-13,3,7,11,0,0
"Cameroon",2020-03-14,3,8,13,0,3
"Cameroon",2020-03-15,4,10,16,0,4
"Cameroon",2020-03-16,4,12,20,0,4
"Cameroon",2020-03-17,5,14,23,0,10
"Cameroon",2020-03-18,6,17,28,0,10
"Cameroon",2020-03-19,8,21,34,0,14
"Cameroon",2020-03-20,9,25,41,1,27
"Cameroon",2020-03-21,11,30,49,1,27
"Cameroon",2020-03-22,13,36,59,1,27
"Cameroon",2020-03-23,15,43,71,1,56
"Cameroon",2020-03-24,19,52,85,1,72
"Cameroon",2020-03-25,23,63,103,1,72
"Cameroon",2020-03-26,27,75,123,2,88
"Cameroon",2020-03-27,32,90,148,2,88
"Cameroon",2020-03-28,39,109,179,2,91
"Cameroon",2020-03-29,46,130,214,3,NA
"Cameroon",2020-03-30,56,157,258,3,NA
"Cameroon",2020-03-31,67,188,309,4,NA
"Cameroon",2020-04-01,81,226,371,5,NA
"Cameroon",2020-04-02,97,272,447,6,NA
"Cameroon",2020-04-03,117,327,537,7,NA
"Cameroon",2020-04-04,140,393,646,9,NA
