"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
189,2020-07-07,30246,32625,35004,34308
190,2020-07-08,31800,34301,36802,35715
191,2020-07-09,33434,36064,38694,37424
192,2020-07-10,35152,37917,40682,39512
193,2020-07-11,36959,39866,42773,40797
194,2020-07-12,38859,41915,44971,42537
195,2020-07-13,40855,44068,47281,43582
196,2020-07-14,42954,46333,49712,45363
197,2020-07-15,45162,48714,52266,47124
198,2020-07-16,47482,51217,54952,49405
199,2020-07-17,49922,53849,57776,51321
200,2020-07-18,52488,56616,60744,NA
201,2020-07-19,55185,59526,63867,NA
202,2020-07-20,58021,62585,67149,NA
203,2020-07-21,61003,65801,70599,NA
204,2020-07-22,64137,69182,74227,NA
205,2020-07-23,67433,72737,78041,NA
206,2020-07-24,70899,76475,82051,NA
207,2020-07-25,74542,80405,86268,NA
208,2020-07-26,78373,84537,90701,NA
209,2020-07-27,82400,88881,95362,NA
