"dia_ano","dias","otimista","casos_estimados","pessimista","x"
197,2020-07-15,852,921,990,927
198,2020-07-16,889,961,1033,986
199,2020-07-17,928,1003,1078,1029
200,2020-07-18,969,1047,1125,1079
201,2020-07-19,1011,1093,1175,1092
202,2020-07-20,1056,1141,1226,1106
203,2020-07-21,1102,1191,1280,1154
204,2020-07-22,1151,1244,1337,1193
205,2020-07-23,1201,1298,1395,1262
206,2020-07-24,1254,1355,1456,1332
207,2020-07-25,1309,1415,1521,1378
208,2020-07-26,1367,1477,1587,NA
209,2020-07-27,1427,1542,1657,NA
210,2020-07-28,1490,1610,1730,NA
211,2020-07-29,1555,1680,1805,NA
212,2020-07-30,1623,1754,1885,NA
213,2020-07-31,1694,1831,1968,NA
214,2020-08-01,1769,1912,2055,NA
215,2020-08-02,1847,1996,2145,NA
216,2020-08-03,1927,2083,2239,NA
217,2020-08-04,2013,2175,2337,NA
