"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-07,62941,66968,64954,71927,57981,67756
2020-06-08,65731,69097,67414,74651,60177,69499
2020-06-09,68645,71199,69922,77428,62416,72979
2020-06-10,71688,73270,72479,80260,64698,74373
2020-06-11,74865,75303,75084,83144,67024,75775
2020-06-12,78184,77295,77740,86086,69394,77784
2020-06-13,81650,79242,80446,89082,71810,78836
2020-06-14,85269,81140,83204,92136,74272,79572
2020-06-15,89048,82986,86017,95251,76783,80946
2020-06-16,92996,84777,88886,98428,79344,83343
2020-06-17,97118,86510,91814,101671,81957,86963
2020-06-18,101423,88185,94804,104982,84626,NA
2020-06-19,105918,89800,97859,108364,87354,NA
2020-06-20,110613,91353,100983,111824,90142,NA
2020-06-21,115516,92844,104180,115364,92996,NA
2020-06-22,120637,94273,107455,118991,95919,NA
2020-06-23,125984,95641,110812,122708,98916,NA
2020-06-24,131568,96946,114257,126523,101991,NA
2020-06-25,137400,98191,117796,130442,105150,NA
2020-06-26,143491,99376,121434,134470,108398,NA
2020-06-27,149851,100503,125177,138615,111739,NA
