"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-10,2255,2291,2273,2352,2194,2341
2020-05-11,2489,2527,2508,2595,2421,2525
2020-05-12,2748,2783,2766,2862,2670,2777
2020-05-13,3033,3062,3048,3154,2942,3045
2020-05-14,3348,3363,3356,3473,3239,3361
2020-05-15,3695,3687,3691,3819,3563,3739
2020-05-16,4078,4036,4057,4198,3916,4063
2020-05-17,4502,4408,4455,4610,4300,4347
2020-05-18,4969,4806,4888,5058,4718,NA
2020-05-19,5484,5228,5356,5542,5170,NA
2020-05-20,6054,5673,5864,6068,5660,NA
2020-05-21,6682,6141,6412,6635,6189,NA
2020-05-22,7375,6631,7003,7246,6760,NA
2020-05-23,8140,7141,7640,7905,7375,NA
2020-05-24,8985,7669,8327,8616,8038,NA
