"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-02,2107,2155,2131,2422,1840,2023
2020-05-03,2230,2262,2246,2553,1939,2118
2020-05-04,2360,2372,2366,2689,2043,2347
2020-05-05,2497,2484,2490,2830,2150,2452
2020-05-06,2643,2599,2621,2979,2263,2605
2020-05-07,2797,2716,2756,3133,2379,2770
2020-05-08,2960,2835,2898,3294,2502,2943
2020-05-09,3132,2955,3044,3460,2628,3123
2020-05-10,3314,3077,3196,3633,2759,NA
2020-05-11,3507,3200,3354,3812,2896,NA
2020-05-12,3712,3323,3518,3999,3037,NA
2020-05-13,3928,3447,3688,4192,3184,NA
2020-05-14,4157,3571,3864,4392,3336,NA
2020-05-15,4399,3695,4047,4600,3494,NA
2020-05-16,4655,3819,4237,4816,3658,NA
