"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-10,18394,18707,18550,20093,17007,19433
2020-06-11,19523,19771,19647,21282,18012,20507
2020-06-12,20722,20879,20800,22531,19069,21396
2020-06-13,21994,22030,22012,23844,20180,21959
2020-06-14,23344,23226,23285,25222,21348,22871
2020-06-15,24778,24465,24622,26671,22573,23684
2020-06-16,26299,25747,26023,28188,23858,25380
2020-06-17,27913,27070,27492,29779,25205,27140
2020-06-18,29627,28434,29030,31445,26615,NA
2020-06-19,31446,29837,30642,33192,28092,NA
2020-06-20,33376,31277,32326,35016,29636,NA
2020-06-21,35426,32752,34089,36925,31253,NA
2020-06-22,37600,34260,35930,38920,32940,NA
2020-06-23,39909,35798,37854,41004,34704,NA
2020-06-24,42359,37363,39861,43178,36544,NA
