"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-14,9632,9950,9791,10192,9390,9801
2020-05-15,10424,10718,10571,11004,10138,10739
2020-05-16,11281,11526,11404,11871,10937,11592
2020-05-17,12209,12373,12291,12795,11787,12492
2020-05-18,13213,13257,13235,13777,12693,13238
2020-05-19,14300,14176,14238,14822,13654,14198
2020-05-20,15476,15127,15302,15929,14675,15114
2020-05-21,16748,16109,16428,17101,15755,16058
2020-05-22,18126,17117,17622,18344,16900,NA
2020-05-23,19616,18148,18882,19656,18108,NA
2020-05-24,21229,19198,20214,21043,19385,NA
2020-05-25,22975,20261,21618,22504,20732,NA
2020-05-26,24864,21334,23099,24046,22152,NA
2020-05-27,26909,22410,24660,25671,23649,NA
2020-05-28,29122,23486,26304,27382,25226,NA
