"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,1735,2016,2297,2050
187,2020-07-05,1796,2087,2378,2107
188,2020-07-06,1859,2160,2461,2168
189,2020-07-07,1924,2236,2548,2216
190,2020-07-08,1992,2315,2638,2277
191,2020-07-09,2062,2396,2730,2328
192,2020-07-10,2134,2480,2826,2383
193,2020-07-11,2209,2567,2925,2436
194,2020-07-12,2287,2657,3027,2483
195,2020-07-13,2367,2751,3135,2535
196,2020-07-14,2450,2847,3244,2584
197,2020-07-15,2536,2947,3358,NA
198,2020-07-16,2626,3051,3476,NA
199,2020-07-17,2718,3158,3598,NA
200,2020-07-18,2812,3268,3724,NA
201,2020-07-19,2911,3383,3855,NA
202,2020-07-20,3014,3502,3990,NA
203,2020-07-21,3120,3625,4130,NA
204,2020-07-22,3229,3752,4275,NA
205,2020-07-23,3342,3884,4426,NA
206,2020-07-24,3460,4020,4580,NA
