"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,16845,4415,10630,12844,8416,2036
2020-03-03,17813,5079,11446,13830,9062,2502
2020-03-04,18837,5841,12339,14909,9769,3089
2020-03-05,19919,6711,13315,16089,10541,3858
2020-03-06,21064,7706,14385,17382,11388,4636
2020-03-07,22274,8839,15556,18796,12316,5883
2020-03-08,23554,10129,16842,20350,13334,7375
2020-03-09,24907,11594,18250,22052,14448,9172
2020-03-10,26338,13252,19795,23919,15671,10149
2020-03-11,27852,15125,21488,25964,17012,12462
2020-03-12,29452,17234,23343,28206,18480,15113
2020-03-13,31144,19599,25372,30657,20087,17660
2020-03-14,32934,22240,27587,33334,21840,21157
2020-03-15,34826,25178,30002,36252,23752,23980
2020-03-16,36827,28428,32628,39425,25831,27980
2020-03-17,38943,32004,35474,42864,28084,31506
2020-03-18,41181,35915,38548,46578,30518,35713
2020-03-19,43547,40163,41855,50574,33136,41035
2020-03-20,46049,44744,45396,54853,35939,47021
2020-03-21,48695,49646,49170,59413,38927,53578
2020-03-22,51493,54847,53170,64246,42094,59138
2020-03-23,54452,60317,57384,69338,45430,63927
2020-03-24,57581,66016,61798,74671,48925,69176
2020-03-25,60889,71896,66392,80222,52562,74386
2020-03-26,64388,77902,71145,85965,56325,80539
2020-03-27,68087,83975,76031,91869,60193,86498
2020-03-28,72000,90051,81026,97905,64147,92472
2020-03-29,76137,96068,86102,104038,68166,97689
2020-03-30,80511,101965,91238,110244,72232,101739
2020-03-31,85138,107688,96413,116497,76329,105792
2020-04-01,90029,113186,101608,122774,80442,110574
2020-04-02,95202,118420,106811,129061,84561,115242
2020-04-03,100673,123357,112015,135349,88681,119827
2020-04-04,106457,127976,117216,141633,92799,124632
2020-04-05,112574,132262,122418,147919,96917,128948
2020-04-06,119043,136212,127628,154214,101042,132547
2020-04-07,125883,139826,132854,160529,105179,135586
2020-04-08,133116,143112,138114,166885,109343,139422
2020-04-09,140764,146085,143424,173301,113547,143626
2020-04-10,148852,148759,148806,179804,117808,147577
2020-04-11,157405,151155,154280,186418,122142,152271
2020-04-12,166450,153291,159870,193173,126567,156363
2020-04-13,176014,155190,165602,200099,131105,159516
2020-04-14,186127,156872,171500,207225,135775,162488
2020-04-15,196822,158358,177590,214584,140596,162488
2020-04-16,208131,159667,183899,222207,145591,NA
2020-04-17,220090,160818,190454,230128,150780,NA
2020-04-18,232736,161827,197282,238378,156186,NA
2020-04-19,246109,162711,204410,246991,161829,NA
2020-04-20,260250,163485,211868,256003,167733,NA
2020-04-21,275204,164160,219682,265444,173920,NA
2020-04-22,291017,164749,227883,275354,180412,NA
