"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,2747,2912,3077,2967
191,2020-07-09,2752,2917,3082,2985
192,2020-07-10,2757,2922,3087,3008
193,2020-07-11,2761,2926,3091,3023
194,2020-07-12,2764,2930,3096,3039
195,2020-07-13,2768,2934,3100,3048
196,2020-07-14,2772,2938,3104,3063
197,2020-07-15,2775,2941,3107,3080
198,2020-07-16,2778,2944,3110,3095
199,2020-07-17,2780,2947,3114,3118
200,2020-07-18,2783,2950,3117,3129
201,2020-07-19,2785,2952,3119,NA
202,2020-07-20,2787,2954,3121,NA
203,2020-07-21,2789,2956,3123,NA
204,2020-07-22,2791,2958,3125,NA
205,2020-07-23,2793,2960,3127,NA
206,2020-07-24,2795,2962,3129,NA
207,2020-07-25,2796,2963,3130,NA
208,2020-07-26,2797,2965,3133,NA
209,2020-07-27,2798,2966,3134,NA
210,2020-07-28,2799,2967,3135,NA
