"dia_ano","dias","otimista","casos_estimados","pessimista","x"
178,2020-06-26,856,893,930,864
179,2020-06-27,876,914,952,896
180,2020-06-28,897,936,975,911
181,2020-06-29,917,957,997,931
182,2020-06-30,938,978,1018,977
183,2020-07-01,957,998,1039,1002
184,2020-07-02,977,1019,1061,1044
185,2020-07-03,996,1039,1082,1062
186,2020-07-04,1014,1058,1102,1082
187,2020-07-05,1032,1077,1122,1099
188,2020-07-06,1051,1096,1141,1118
189,2020-07-07,1068,1114,1160,NA
190,2020-07-08,1085,1132,1179,NA
191,2020-07-09,1102,1149,1196,NA
192,2020-07-10,1118,1166,1214,NA
193,2020-07-11,1133,1182,1231,NA
194,2020-07-12,1148,1198,1248,NA
195,2020-07-13,1163,1213,1263,NA
196,2020-07-14,1177,1228,1279,NA
197,2020-07-15,1191,1242,1293,NA
198,2020-07-16,1204,1256,1308,NA
