"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-19,31947,34655,33301,36387,30215,35093
2020-06-20,33501,35830,34666,37878,31454,36521
2020-06-21,35130,36980,36055,39396,32714,36784
2020-06-22,36838,38100,37469,40941,33997,37253
2020-06-23,38629,39189,38909,42514,35304,38999
2020-06-24,40507,40243,40375,44116,36634,39912
2020-06-25,42477,41261,41869,45749,37989,40824
2020-06-26,44542,42240,43391,47412,39370,42832
2020-06-27,46708,43179,44944,49109,40779,44242
2020-06-28,48979,44077,46528,50839,42217,44679
2020-06-29,51361,44935,48148,52609,43687,45057
2020-06-30,53858,45750,49804,54419,45189,NA
2020-07-01,56477,46525,51501,56273,46729,NA
2020-07-02,59223,47258,53240,58173,48307,NA
2020-07-03,62103,47951,55027,60126,49928,NA
2020-07-04,65122,48604,56863,62132,51594,NA
2020-07-05,68289,49218,58754,64198,53310,NA
2020-07-06,71609,49796,60702,66327,55077,NA
2020-07-07,75091,50337,62714,68525,56903,NA
2020-07-08,78742,50843,64792,70796,58788,NA
2020-07-09,82571,51317,66944,73147,60741,NA
