"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-14,33127,34487,33807,36920,30694,34156
2020-07-15,34425,35459,34942,38159,31725,35445
2020-07-16,35774,36426,36100,39424,32776,36542
2020-07-17,37176,37385,37280,40712,33848,37057
2020-07-18,38633,38336,38484,42027,34941,38568
2020-07-19,40147,39275,39711,43367,36055,39296
2020-07-20,41720,40203,40962,44733,37191,39606
2020-07-21,43355,41116,42236,46125,38347,40276
2020-07-22,45055,42015,43535,47543,39527,41815
2020-07-23,46820,42898,44859,48989,40729,43179
2020-07-24,48655,43764,46210,50465,41955,44349
2020-07-25,50562,44611,47586,51967,43205,NA
2020-07-26,52543,45439,48991,53502,44480,NA
2020-07-27,54603,46246,50424,55067,45781,NA
2020-07-28,56743,47033,51888,56665,47111,NA
2020-07-29,58966,47799,53382,58297,48467,NA
2020-07-30,61277,48543,54910,59966,49854,NA
2020-07-31,63679,49264,56472,61671,51273,NA
2020-08-01,66174,49963,58068,63414,52722,NA
2020-08-02,68767,50639,59703,65200,54206,NA
2020-08-03,71462,51293,61378,67029,55727,NA
