"dia_ano","dias","otimista","casos_estimados","pessimista","x"
118,2020-04-27,336,378,420,390
119,2020-04-28,368,415,462,403
120,2020-04-29,405,456,507,441
121,2020-04-30,443,499,555,482
122,2020-05-01,485,546,607,505
123,2020-05-02,528,595,662,614
124,2020-05-03,574,647,720,663
125,2020-05-04,623,702,781,712
126,2020-05-05,674,759,844,NA
127,2020-05-06,727,819,911,NA
128,2020-05-07,782,881,980,NA
129,2020-05-08,838,944,1050,NA
130,2020-05-09,896,1009,1122,NA
131,2020-05-10,954,1075,1196,NA
132,2020-05-11,1013,1141,1269,NA
