"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,0,0,0,1
92,2020-04-01,0,0,0,1
93,2020-04-02,0,0,0,1
94,2020-04-03,0,0,0,1
95,2020-04-04,0,1,2,2
96,2020-04-05,0,2,4,2
97,2020-04-06,1,5,9,4
98,2020-04-07,2,11,20,11
99,2020-04-08,3,23,43,NA
100,2020-04-09,7,49,91,NA
101,2020-04-10,16,106,196,NA
102,2020-04-11,34,225,416,NA
103,2020-04-12,71,476,881,NA
104,2020-04-13,148,988,1828,NA
105,2020-04-14,295,1973,3651,NA
