"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,961,1233,1505,1230
192,2020-07-10,989,1269,1549,1246
193,2020-07-11,1017,1305,1593,1264
194,2020-07-12,1046,1342,1638,1281
195,2020-07-13,1076,1380,1684,1297
196,2020-07-14,1106,1419,1732,1314
197,2020-07-15,1138,1460,1782,1331
198,2020-07-16,1170,1501,1832,1348
199,2020-07-17,1204,1544,1884,1365
200,2020-07-18,1238,1588,1938,1381
201,2020-07-19,1273,1633,1993,1397
202,2020-07-20,1309,1679,2049,NA
203,2020-07-21,1346,1727,2108,NA
204,2020-07-22,1385,1776,2167,NA
205,2020-07-23,1424,1827,2230,NA
206,2020-07-24,1465,1879,2293,NA
207,2020-07-25,1506,1932,2358,NA
208,2020-07-26,1549,1987,2425,NA
209,2020-07-27,1593,2044,2495,NA
210,2020-07-28,1639,2102,2565,NA
211,2020-07-29,1685,2162,2639,NA
