"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,901,1043,1185,1028
156,2020-06-04,942,1091,1240,1062
157,2020-06-05,985,1140,1295,1095
158,2020-06-06,1030,1192,1354,1132
159,2020-06-07,1076,1246,1416,1170
160,2020-06-08,1126,1303,1480,1247
161,2020-06-09,1176,1362,1548,1285
162,2020-06-10,1230,1424,1618,1322
163,2020-06-11,1285,1488,1691,NA
164,2020-06-12,1344,1556,1768,NA
165,2020-06-13,1405,1626,1847,NA
166,2020-06-14,1468,1700,1932,NA
167,2020-06-15,1535,1777,2019,NA
168,2020-06-16,1605,1858,2111,NA
169,2020-06-17,1677,1942,2207,NA
