"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-10,12179,13849,13014,21696,4332,16692
2020-05-11,12806,14152,13479,22471,4487,17599
2020-05-12,13465,14421,13943,23245,4641,18412
2020-05-13,14157,14658,14408,24020,4796,19156
2020-05-14,14886,14867,14876,24800,4952,21077
2020-05-15,15652,15050,15351,25592,5110,22490
2020-05-16,16457,15209,15833,26396,5270,23795
2020-05-17,17304,15348,16326,27218,5434,24255
2020-05-18,18194,15468,16831,28060,5602,NA
2020-05-19,19130,15572,17351,28926,5776,NA
2020-05-20,20114,15662,17888,29822,5954,NA
2020-05-21,21149,15739,18444,30749,6139,NA
2020-05-22,22237,15805,19021,31711,6331,NA
2020-05-23,23381,15862,19622,32713,6531,NA
2020-05-24,24584,15911,20248,33756,6740,NA
