"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,159,174,189,173
180,2020-06-28,162,177,192,174
181,2020-06-29,164,179,194,178
182,2020-06-30,165,181,197,180
183,2020-07-01,167,183,199,185
184,2020-07-02,168,184,200,187
185,2020-07-03,170,186,202,190
186,2020-07-04,172,188,204,192
187,2020-07-05,174,190,206,195
188,2020-07-06,175,191,207,198
189,2020-07-07,176,193,210,205
190,2020-07-08,177,194,211,NA
191,2020-07-09,178,195,212,NA
192,2020-07-10,180,197,214,NA
193,2020-07-11,181,198,215,NA
194,2020-07-12,182,199,216,NA
195,2020-07-13,183,200,217,NA
196,2020-07-14,184,201,218,NA
197,2020-07-15,185,202,219,NA
198,2020-07-16,186,203,220,NA
199,2020-07-17,186,204,222,NA
