"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-08,39010,41242,40126,43949,36303,40705
2020-06-09,40439,41970,41204,45129,37279,41010
2020-06-10,41921,42664,42292,46321,38263,41935
2020-06-11,43457,43322,43390,47524,39256,42994
2020-06-12,45049,43946,44498,48737,40259,43872
2020-06-13,46699,44536,45618,49964,41272,44671
2020-06-14,48410,45094,46752,51206,42298,45261
2020-06-15,50183,45619,47901,52464,43338,45507
2020-06-16,52022,46113,49068,53742,44394,46427
2020-06-17,53927,46578,50252,55039,45465,47446
2020-06-18,55903,47013,51458,56360,46556,48626
2020-06-19,57951,47422,52686,57705,47667,NA
2020-06-20,60074,47804,53939,59077,48801,NA
2020-06-21,62275,48161,55218,60478,49958,NA
2020-06-22,64556,48494,56525,61910,51140,NA
2020-06-23,66921,48804,57862,63374,52350,NA
2020-06-24,69373,49094,59234,64877,53591,NA
2020-06-25,71914,49363,60638,66415,54861,NA
2020-06-26,74549,49614,62082,67996,56168,NA
2020-06-27,77280,49847,63564,69619,57509,NA
2020-06-28,80111,50063,65087,71287,58887,NA
