"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-24,2414,2529,2472,2587,2357,2591
2020-05-25,2624,2738,2681,2805,2557,2696
2020-05-26,2851,2955,2903,3038,2768,2858
2020-05-27,3099,3180,3140,3286,2994,3023
2020-05-28,3367,3413,3390,3547,3233,3277
2020-05-29,3659,3651,3655,3825,3485,3611
2020-05-30,3977,3893,3935,4118,3752,3981
2020-05-31,4322,4137,4230,4426,4034,4176
2020-06-01,4697,4383,4540,4751,4329,NA
2020-06-02,5104,4629,4866,5092,4640,NA
2020-06-03,5547,4873,5210,5452,4968,NA
2020-06-04,6028,5113,5570,5828,5312,NA
2020-06-05,6551,5348,5950,6226,5674,NA
2020-06-06,7119,5576,6348,6643,6053,NA
2020-06-07,7737,5798,6768,7082,6454,NA
