"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Canada",2019-12-30,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2019-12-31,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-01,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-02,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-03,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-04,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-05,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-06,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-07,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-08,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-09,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-10,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-11,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-12,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-13,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-14,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-15,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-16,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-17,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-18,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-19,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-20,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-21,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-22,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-23,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-24,0,0,0,0,0,"56.130366","-106.346771"
"Canada",2020-01-25,0,0,0,0,1,"56.130366","-106.346771"
"Canada",2020-01-26,0,0,0,0,1,"56.130366","-106.346771"
"Canada",2020-01-27,0,0,0,0,2,"56.130366","-106.346771"
"Canada",2020-01-28,0,0,0,0,3,"56.130366","-106.346771"
"Canada",2020-01-29,0,0,0,0,3,"56.130366","-106.346771"
"Canada",2020-01-30,0,0,0,0,3,"56.130366","-106.346771"
"Canada",2020-01-31,0,0,0,0,4,"56.130366","-106.346771"
"Canada",2020-02-01,0,0,0,0,4,"56.130366","-106.346771"
"Canada",2020-02-02,0,0,0,0,4,"56.130366","-106.346771"
"Canada",2020-02-03,0,0,0,0,4,"56.130366","-106.346771"
"Canada",2020-02-04,0,0,0,0,5,"56.130366","-106.346771"
"Canada",2020-02-05,0,0,0,0,5,"56.130366","-106.346771"
"Canada",2020-02-06,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-07,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-08,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-09,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-10,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-11,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-12,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-13,0,0,0,0,7,"56.130366","-106.346771"
"Canada",2020-02-14,0,0,0,0,8,"56.130366","-106.346771"
"Canada",2020-02-15,0,0,0,0,8,"56.130366","-106.346771"
"Canada",2020-02-16,1,1,1,0,8,"56.130366","-106.346771"
"Canada",2020-02-17,1,1,1,0,8,"56.130366","-106.346771"
"Canada",2020-02-18,1,1,1,0,8,"56.130366","-106.346771"
"Canada",2020-02-19,1,1,1,0,8,"56.130366","-106.346771"
"Canada",2020-02-20,1,1,1,0,9,"56.130366","-106.346771"
"Canada",2020-02-21,2,2,2,0,9,"56.130366","-106.346771"
"Canada",2020-02-22,2,2,2,0,9,"56.130366","-106.346771"
"Canada",2020-02-23,2,3,4,0,9,"56.130366","-106.346771"
"Canada",2020-02-24,3,4,5,0,11,"56.130366","-106.346771"
"Canada",2020-02-25,4,5,6,0,11,"56.130366","-106.346771"
"Canada",2020-02-26,5,6,7,0,12,"56.130366","-106.346771"
"Canada",2020-02-27,5,7,9,0,14,"56.130366","-106.346771"
"Canada",2020-02-28,7,9,11,0,16,"56.130366","-106.346771"
"Canada",2020-02-29,8,11,14,0,20,"56.130366","-106.346771"
"Canada",2020-03-01,11,14,17,0,24,"56.130366","-106.346771"
"Canada",2020-03-02,13,17,21,0,27,"56.130366","-106.346771"
"Canada",2020-03-03,17,22,27,0,30,"56.130366","-106.346771"
"Canada",2020-03-04,20,27,34,0,33,"56.130366","-106.346771"
"Canada",2020-03-05,26,34,42,0,45,"56.130366","-106.346771"
"Canada",2020-03-06,32,42,52,0,51,"56.130366","-106.346771"
"Canada",2020-03-07,40,53,66,1,57,"56.130366","-106.346771"
"Canada",2020-03-08,50,66,82,1,62,"56.130366","-106.346771"
"Canada",2020-03-09,63,83,103,1,77,"56.130366","-106.346771"
"Canada",2020-03-10,79,104,129,1,93,"56.130366","-106.346771"
"Canada",2020-03-11,99,130,161,1,103,"56.130366","-106.346771"
"Canada",2020-03-12,123,162,201,2,138,"56.130366","-106.346771"
"Canada",2020-03-13,154,203,252,2,176,"56.130366","-106.346771"
"Canada",2020-03-14,193,254,315,3,244,"56.130366","-106.346771"
"Canada",2020-03-15,241,318,395,3,304,"56.130366","-106.346771"
"Canada",2020-03-16,301,397,493,4,424,"56.130366","-106.346771"
"Canada",2020-03-17,377,497,617,5,569,"56.130366","-106.346771"
"Canada",2020-03-18,471,621,771,7,690,"56.130366","-106.346771"
"Canada",2020-03-19,589,777,965,8,846,"56.130366","-106.346771"
"Canada",2020-03-20,737,972,1207,10,971,"56.130366","-106.346771"
"Canada",2020-03-21,922,1216,1510,13,1231,"56.130366","-106.346771"
"Canada",2020-03-22,1154,1521,1888,16,1430,"56.130366","-106.346771"
"Canada",2020-03-23,1443,1902,2361,20,1646,"56.130366","-106.346771"
"Canada",2020-03-24,1804,2379,2954,25,1959,"56.130366","-106.346771"
"Canada",2020-03-25,2257,2976,3695,32,3385,"56.130366","-106.346771"
"Canada",2020-03-26,2824,3723,4622,40,4018,"56.130366","-106.346771"
"Canada",2020-03-27,3531,4656,5781,49,4689,"56.130366","-106.346771"
"Canada",2020-03-28,4417,5824,7231,62,5655,"56.130366","-106.346771"
"Canada",2020-03-29,5525,7284,9043,77,NA,"56.130366","-106.346771"
"Canada",2020-03-30,6910,9111,11312,97,NA,"56.130366","-106.346771"
"Canada",2020-03-31,8643,11396,14149,121,NA,"56.130366","-106.346771"
"Canada",2020-04-01,10811,14254,17697,151,NA,"56.130366","-106.346771"
"Canada",2020-04-02,13523,17829,22135,189,NA,"56.130366","-106.346771"
"Canada",2020-04-03,16914,22300,27686,237,NA,"56.130366","-106.346771"
"Canada",2020-04-04,21155,27892,34629,296,NA,"56.130366","-106.346771"
