"dia_ano","dias","otimista","casos_estimados","pessimista","x"
108,2020-04-17,137,177,217,205
109,2020-04-18,154,199,244,216
110,2020-04-19,173,224,275,234
111,2020-04-20,195,252,309,260
112,2020-04-21,219,284,349,282
113,2020-04-22,247,320,393,312
114,2020-04-23,278,360,442,352
115,2020-04-24,313,405,497,381
116,2020-04-25,352,455,558,NA
117,2020-04-26,396,512,628,NA
118,2020-04-27,446,577,708,NA
119,2020-04-28,502,649,796,NA
120,2020-04-29,564,730,896,NA
121,2020-04-30,635,822,1009,NA
122,2020-05-01,715,925,1135,NA
