"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,211,227,243,220
188,2020-07-06,214,230,246,224
189,2020-07-07,217,234,251,228
190,2020-07-08,220,237,254,233
191,2020-07-09,223,240,257,240
192,2020-07-10,225,242,259,245
193,2020-07-11,228,245,262,251
194,2020-07-12,230,247,264,255
195,2020-07-13,232,250,268,259
196,2020-07-14,234,252,270,267
197,2020-07-15,236,254,272,271
198,2020-07-16,238,256,274,NA
199,2020-07-17,240,258,276,NA
200,2020-07-18,242,260,278,NA
201,2020-07-19,244,262,280,NA
202,2020-07-20,244,263,282,NA
203,2020-07-21,246,265,284,NA
204,2020-07-22,247,266,285,NA
205,2020-07-23,249,268,287,NA
206,2020-07-24,250,269,288,NA
207,2020-07-25,251,270,289,NA
