"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,1835,1918,2001,1902
184,2020-07-02,1882,1967,2052,1947
185,2020-07-03,1929,2016,2103,2001
186,2020-07-04,1975,2064,2153,2050
187,2020-07-05,2020,2112,2204,2107
188,2020-07-06,2065,2159,2253,2168
189,2020-07-07,2110,2206,2302,2216
190,2020-07-08,2154,2252,2350,2277
191,2020-07-09,2197,2297,2397,2328
192,2020-07-10,2240,2341,2442,2383
193,2020-07-11,2282,2385,2488,2436
194,2020-07-12,2323,2428,2533,NA
195,2020-07-13,2363,2470,2577,NA
196,2020-07-14,2402,2511,2620,NA
197,2020-07-15,2440,2551,2662,NA
198,2020-07-16,2479,2591,2703,NA
199,2020-07-17,2515,2629,2743,NA
200,2020-07-18,2550,2666,2782,NA
201,2020-07-19,2585,2702,2819,NA
202,2020-07-20,2618,2737,2856,NA
203,2020-07-21,2651,2771,2891,NA
