"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,1009,1175,1341,1248
189,2020-07-07,1047,1219,1391,1291
190,2020-07-08,1086,1265,1444,1326
191,2020-07-09,1127,1312,1497,1345
192,2020-07-10,1169,1361,1553,1356
193,2020-07-11,1212,1411,1610,1380
194,2020-07-12,1257,1464,1671,1394
195,2020-07-13,1304,1518,1732,1404
196,2020-07-14,1353,1575,1797,1432
197,2020-07-15,1403,1634,1865,1473
198,2020-07-16,1456,1695,1934,1501
199,2020-07-17,1510,1758,2006,NA
200,2020-07-18,1566,1823,2080,NA
201,2020-07-19,1624,1891,2158,NA
202,2020-07-20,1685,1962,2239,NA
203,2020-07-21,1748,2035,2322,NA
204,2020-07-22,1813,2111,2409,NA
205,2020-07-23,1880,2189,2498,NA
206,2020-07-24,1950,2271,2592,NA
207,2020-07-25,2022,2355,2688,NA
208,2020-07-26,2098,2443,2788,NA
