"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
165,2020-06-13,100,129,158,133
166,2020-06-14,104,134,164,133
167,2020-06-15,108,139,170,141
168,2020-06-16,113,145,177,142
169,2020-06-17,117,150,183,148
170,2020-06-18,121,156,191,149
171,2020-06-19,126,162,198,152
172,2020-06-20,132,169,206,157
173,2020-06-21,136,175,214,157
174,2020-06-22,142,182,222,160
175,2020-06-23,147,189,231,165
176,2020-06-24,153,197,241,NA
177,2020-06-25,159,204,249,NA
178,2020-06-26,165,212,259,NA
179,2020-06-27,172,221,270,NA
180,2020-06-28,178,229,280,NA
181,2020-06-29,185,238,291,NA
182,2020-06-30,193,248,303,NA
183,2020-07-01,200,257,314,NA
184,2020-07-02,208,267,326,NA
185,2020-07-03,216,278,340,NA
