"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,1552,1617,1682,1601
178,2020-06-26,1596,1663,1730,1642
179,2020-06-27,1639,1708,1777,1697
180,2020-06-28,1684,1754,1824,1748
181,2020-06-29,1727,1799,1871,1800
182,2020-06-30,1769,1843,1917,1853
183,2020-07-01,1812,1888,1964,1902
184,2020-07-02,1853,1931,2009,1947
185,2020-07-03,1895,1974,2053,2001
186,2020-07-04,1936,2017,2098,2050
187,2020-07-05,1976,2059,2142,2107
188,2020-07-06,2016,2100,2184,NA
189,2020-07-07,2054,2140,2226,NA
190,2020-07-08,2091,2179,2267,NA
191,2020-07-09,2129,2218,2307,NA
192,2020-07-10,2164,2255,2346,NA
193,2020-07-11,2200,2292,2384,NA
194,2020-07-12,2234,2327,2420,NA
195,2020-07-13,2267,2362,2457,NA
196,2020-07-14,2300,2396,2492,NA
197,2020-07-15,2330,2428,2526,NA
