"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-01,560,575,568,638,498,585
2020-05-02,626,642,634,712,556,653
2020-05-03,700,716,708,795,621,705
2020-05-04,782,796,789,886,692,756
2020-05-05,874,883,878,986,770,861
2020-05-06,977,978,978,1098,858,943
2020-05-07,1092,1080,1086,1219,953,1098
2020-05-08,1221,1189,1205,1353,1057,1222
2020-05-09,1365,1306,1336,1500,1172,NA
2020-05-10,1526,1429,1478,1659,1297,NA
2020-05-11,1705,1560,1632,1832,1432,NA
2020-05-12,1906,1696,1801,2022,1580,NA
2020-05-13,2130,1837,1984,2227,1741,NA
2020-05-14,2381,1983,2182,2449,1915,NA
2020-05-15,2662,2132,2397,2691,2103,NA
