"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,130,57,94,106,82,0
2020-03-03,148,68,108,122,94,0
2020-03-04,169,80,124,140,108,3
2020-03-05,192,94,143,161,125,8
2020-03-06,219,110,164,185,143,13
2020-03-07,249,130,190,214,166,13
2020-03-08,284,152,218,246,190,25
2020-03-09,323,179,251,283,219,0
2020-03-10,368,211,290,327,253,34
2020-03-11,419,248,334,377,291,52
2020-03-12,477,292,384,433,335,77
2020-03-13,543,343,443,500,386,98
2020-03-14,618,403,510,575,445,121
2020-03-15,704,474,589,664,514,200
2020-03-16,801,557,679,766,592,234
2020-03-17,912,655,784,884,684,291
2020-03-18,1039,769,904,1020,788,428
2020-03-19,1183,902,1042,1175,909,621
2020-03-20,1346,1058,1202,1356,1048,904
2020-03-21,1533,1241,1387,1564,1210,1128
2020-03-22,1745,1454,1600,1805,1395,1546
2020-03-23,1987,1702,1844,2080,1608,1891
2020-03-24,2262,1991,2126,2398,1854,2201
2020-03-25,2576,2327,2452,2766,2138,2433
2020-03-26,2933,2716,2824,3185,2463,2915
2020-03-27,3339,3165,3252,3668,2836,3417
2020-03-28,3802,3682,3742,4221,3263,3904
2020-03-29,4328,4276,4302,4852,3752,4256
2020-03-30,4928,4955,4942,5574,4310,4579
2020-03-31,5611,5728,5670,6396,4944,5717
2020-04-01,6388,6602,6495,7326,5664,6836
2020-04-02,7273,7586,7430,8381,6479,7910
2020-04-03,8281,8686,8484,9570,7398,9056
2020-04-04,9428,9906,9667,10904,8430,10278
2020-04-05,10735,11248,10992,12399,9585,11130
2020-04-06,12222,12711,12466,14061,10871,12056
2020-04-07,13915,14290,14102,15907,12297,13717
2020-04-08,15843,15976,15910,17946,13874,15927
2020-04-09,18038,17756,17897,20187,15607,17857
2020-04-10,20537,19612,20074,22643,17505,19943
2020-04-11,23383,21524,22454,25327,19581,NA
2020-04-12,26622,23467,25044,28249,21839,NA
2020-04-13,30311,25416,27864,31430,24298,NA
2020-04-14,34510,27346,30928,34886,26970,NA
2020-04-15,39292,29232,34262,38646,29878,NA
2020-04-16,44735,31050,37892,42741,33043,NA
2020-04-17,50934,32783,41858,47214,36502,NA
