"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
147,2020-05-26,3739,3827,3915,3720
148,2020-05-27,3950,4043,4136,3966
149,2020-05-28,4166,4264,4362,4243
150,2020-05-29,4383,4487,4591,4503
151,2020-05-30,4605,4714,4823,4745
152,2020-05-31,4828,4942,5056,4931
153,2020-06-01,5051,5170,5289,5119
154,2020-06-02,5273,5398,5523,5506
155,2020-06-03,5495,5625,5755,NA
156,2020-06-04,5715,5850,5985,NA
157,2020-06-05,5932,6072,6212,NA
158,2020-06-06,6146,6291,6436,NA
159,2020-06-07,6354,6504,6654,NA
160,2020-06-08,6558,6713,6868,NA
161,2020-06-09,6756,6916,7076,NA
