location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Jamaica;2020-06-01;total_cases;40;2020-04-25;305;2020-06-01;588;1.93
Japan;2020-06-01;total_cases;49;2020-04-16;9167;2020-06-01;16930;1.85
Jersey;2020-06-01;total_cases;57;2020-04-08;170;2020-06-01;308;1.81
Jordan;2020-06-01;total_cases;47;2020-04-18;413;2020-06-01;746;1.81
Kazakhstan;2020-06-01;total_cases;19;2020-05-16;6157;2020-06-01;11571;1.88
Kenya;2020-06-01;total_cases;14;2020-05-21;1109;2020-06-01;2021;1.82
Kosovo;2020-06-01;total_cases;45;2020-04-19;510;2020-06-01;1064;2.09
Kuwait;2020-06-01;total_cases;18;2020-05-17;14850;2020-06-01;27762;1.87
Kyrgyzstan;2020-06-01;total_cases;25;2020-05-10;1016;2020-06-01;1845;1.82
Laos;2020-06-01;total_cases;61;2020-04-04;10;2020-06-01;19;1.9
Latvia;2020-06-01;total_cases;56;2020-04-09;589;2020-06-01;1071;1.82
Lebanon;2020-06-01;total_cases;43;2020-04-22;682;2020-06-01;1233;1.81
Liberia;2020-06-01;total_cases;32;2020-05-03;158;2020-06-01;296;1.87
Libya;2020-06-01;total_cases;8;2020-05-26;77;2020-06-01;168;2.18
Liechtenstein;2020-06-01;total_cases;73;2020-03-23;46;2020-06-01;83;1.8
Lithuania;2020-06-01;total_cases;57;2020-04-08;912;2020-06-01;1678;1.84
Luxembourg;2020-06-01;total_cases;65;2020-03-31;2178;2020-06-01;4019;1.85
Macedonia;2020-06-01;total_cases;43;2020-04-22;1259;2020-06-01;2315;1.84
Madagascar;2020-06-01;total_cases;12;2020-05-23;448;2020-06-01;826;1.84
Malaysia;2020-06-01;total_cases;55;2020-04-10;4346;2020-06-01;7857;1.81
Maldives;2020-06-01;total_cases;21;2020-05-14;982;2020-06-01;1829;1.86
Mali;2020-06-01;total_cases;23;2020-05-12;730;2020-06-01;1315;1.8
Malta;2020-06-01;total_cases;56;2020-04-09;342;2020-06-01;619;1.81
Mauritania;2020-06-01;total_cases;7;2020-05-28;292;2020-06-01;530;1.82
Mauritius;2020-06-01;total_cases;62;2020-04-03;186;2020-06-01;335;1.8
Mexico;2020-06-01;total_cases;17;2020-05-18;51633;2020-06-01;93435;1.81
Moldova;2020-06-01;total_cases;28;2020-05-07;4605;2020-06-01;8360;1.82
Monaco;2020-06-01;total_cases;64;2020-04-01;55;2020-06-01;99;1.8
Montenegro;2020-06-01;total_cases;62;2020-04-03;174;2020-06-01;324;1.86
Montserrat;2020-06-01;total_cases;58;2020-04-07;6;2020-06-01;11;1.83
Morocco;2020-06-01;total_cases;36;2020-04-29;4321;2020-06-01;7833;1.81
Mozambique;2020-06-01;total_cases;18;2020-05-17;137;2020-06-01;254;1.85
Myanmar;2020-06-01;total_cases;44;2020-04-21;121;2020-06-01;228;1.88
Namibia;2020-06-01;total_cases;63;2020-04-02;13;2020-06-01;25;1.92
Nepal;2020-06-01;total_cases;7;2020-05-27;886;2020-06-01;1798;2.03
Netherlands;2020-06-01;total_cases;53;2020-04-12;25587;2020-06-01;46545;1.82
New.Zealand;2020-06-01;total_cases;66;2020-03-29;552;2020-06-01;1154;2.09
Niger;2020-06-01;total_cases;53;2020-04-12;529;2020-06-01;958;1.81
Nigeria;2020-06-01;total_cases;19;2020-05-16;5621;2020-06-01;10578;1.88
Northern.Mariana.Islands;2020-06-01;total_cases;51;2020-04-13;11;2020-06-01;22;2
Norway;2020-06-01;total_cases;64;2020-04-01;4665;2020-06-01;8411;1.8
Oman;2020-06-01;total_cases;14;2020-05-21;6370;2020-06-01;12223;1.92
Pakistan;2020-06-01;total_cases;18;2020-05-17;42125;2020-06-01;76398;1.81
Palestine;2020-06-01;total_cases;40;2020-04-25;342;2020-06-01;628;1.84
Panama;2020-06-01;total_cases;30;2020-05-05;7523;2020-06-01;13837;1.84
Paraguay;2020-06-01;total_cases;27;2020-05-07;462;2020-06-01;995;2.15
Peru;2020-06-01;total_cases;18;2020-05-17;92273;2020-06-01;170039;1.84
Philippines;2020-06-01;total_cases;28;2020-05-07;10343;2020-06-01;18638;1.8
Poland;2020-06-01;total_cases;33;2020-05-02;13375;2020-06-01;24165;1.81
Portugal;2020-06-01;total_cases;50;2020-04-15;18091;2020-06-01;32700;1.81
Puerto.Rico;2020-06-01;total_cases;28;2020-05-07;2031;2020-06-01;3873;1.91
Qatar;2020-06-01;total_cases;19;2020-05-16;30972;2020-06-01;58433;1.89
Romania;2020-06-01;total_cases;40;2020-04-25;10635;2020-06-01;19398;1.82
Russia;2020-06-01;total_cases;23;2020-05-12;232243;2020-06-01;423741;1.82
Rwanda;2020-06-01;total_cases;38;2020-04-27;207;2020-06-01;377;1.82
Saint.Kitts.and.Nevis;2020-06-01;total_cases;63;2020-04-02;8;2020-06-01;15;1.88
Saint.Lucia;2020-06-01;total_cases;65;2020-03-30;9;2020-06-01;18;2
Saint.Vincent.and.the.Grenadines;2020-06-01;total_cases;39;2020-04-26;14;2020-06-01;26;1.86
San.Marino;2020-06-01;total_cases;51;2020-04-14;372;2020-06-01;687;1.85
Sao.Tome.and.Principe;2020-06-01;total_cases;13;2020-05-22;251;2020-06-01;484;1.93
Saudi.Arabia;2020-06-01;total_cases;21;2020-05-14;46869;2020-06-01;87142;1.86
Senegal;2020-06-01;total_cases;23;2020-05-12;1995;2020-06-01;3739;1.87
Serbia;2020-06-01;total_cases;46;2020-04-19;6318;2020-06-01;11430;1.81
Seychelles;2020-06-01;total_cases;77;2020-03-19;6;2020-06-01;11;1.83
Sierra.Leone;2020-06-01;total_cases;19;2020-05-16;462;2020-06-01;861;1.86
Singapore;2020-06-01;total_cases;30;2020-05-05;19410;2020-06-01;35292;1.82
Sint.Maarten.(Dutch.part);2020-06-01;total_cases;57;2020-04-08;40;2020-06-01;77;1.92
Slovakia;2020-06-01;total_cases;51;2020-04-14;835;2020-06-01;1522;1.82
Slovenia;2020-06-01;total_cases;65;2020-03-31;814;2020-06-01;1483;1.82
Somalia;2020-06-01;total_cases;24;2020-05-11;1089;2020-06-01;2023;1.86
South.Africa;2020-06-01;total_cases;15;2020-05-20;18003;2020-06-01;34357;1.91
South.Korea;2020-06-01;total_cases;91;2020-03-05;6284;2020-06-01;11541;1.84
Spain;2020-06-01;total_cases;62;2020-04-02;126535;2020-05-31;239638;1.89
Sri.Lanka;2020-06-01;total_cases;23;2020-05-12;889;2020-06-01;1643;1.85
Sudan;2020-06-01;total_cases;15;2020-05-20;2728;2020-06-01;5173;1.9
Suriname;2020-06-01;total_cases;4;2020-05-31;23;2020-06-01;44;1.91
Swaziland;2020-06-01;total_cases;27;2020-05-08;159;2020-06-01;293;1.84
Sweden;2020-06-01;total_cases;36;2020-04-29;20302;2020-06-01;37814;1.86
Switzerland;2020-06-01;total_cases;64;2020-04-01;17070;2020-06-01;30788;1.8
Syria;2020-06-01;total_cases;12;2020-05-22;59;2020-06-01;123;2.08
Taiwan;2020-06-01;total_cases;71;2020-03-25;235;2020-06-01;443;1.89
Tajikistan;2020-06-01;total_cases;14;2020-05-21;2140;2020-06-01;3930;1.84
Tanzania;2020-06-01;total_cases;43;2020-04-21;254;2020-06-01;509;2
Thailand;2020-06-01;total_cases;65;2020-03-31;1651;2020-06-01;3082;1.87
Togo;2020-06-01;total_cases;21;2020-05-14;238;2020-06-01;443;1.86
Trinidad.and.Tobago;2020-06-01;total_cases;70;2020-03-26;65;2020-06-01;117;1.8
Tunisia;2020-06-01;total_cases;58;2020-04-07;596;2020-06-01;1084;1.82
Turkey;2020-06-01;total_cases;45;2020-04-20;90980;2020-06-01;164769;1.81
Uganda;2020-06-01;total_cases;9;2020-05-26;253;2020-06-01;457;1.81
Ukraine;2020-06-01;total_cases;29;2020-05-06;13184;2020-06-01;24340;1.85
United.Arab.Emirates;2020-06-01;total_cases;24;2020-05-11;18878;2020-06-01;35192;1.86
United.Kingdom;2020-06-01;total_cases;39;2020-04-26;152840;2020-06-01;276332;1.81
United.States;2020-06-01;total_cases;38;2020-04-27;988451;2020-06-01;1811277;1.83
United.States.Virgin.Islands;2020-06-01;total_cases;62;2020-04-02;33;2020-06-01;70;2.12
Uruguay;2020-06-01;total_cases;54;2020-04-11;453;2020-06-01;825;1.82
Uzbekistan;2020-06-01;total_cases;35;2020-04-30;2046;2020-06-01;3718;1.82
Vatican;2020-06-01;total_cases;62;2020-04-02;6;2020-06-01;12;2
Venezuela;2020-06-01;total_cases;14;2020-05-21;882;2020-06-01;1662;1.88
Vietnam;2020-06-01;total_cases;69;2020-03-27;171;2020-06-01;328;1.92
World;2020-06-01;total_cases;32;2020-05-03;3469241;2020-06-01;6245352;1.8
Yemen;2020-06-01;total_cases;14;2020-05-21;193;2020-06-01;354;1.83
