"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
187,2020-07-05,6589,6891,7193,60233
188,2020-07-06,6631,6934,7237,60596
189,2020-07-07,6670,6975,7280,61658
190,2020-07-08,6707,7014,7321,62463
191,2020-07-09,6742,7050,7358,63396
192,2020-07-10,6774,7084,7394,64027
193,2020-07-11,6806,7117,7428,64102
194,2020-07-12,6834,7147,7460,64110
195,2020-07-13,6862,7176,7490,64635
196,2020-07-14,6887,7202,7517,65121
197,2020-07-15,6912,7228,7544,65489
198,2020-07-16,6934,7251,7568,NA
199,2020-07-17,6955,7273,7591,NA
200,2020-07-18,6975,7294,7613,NA
201,2020-07-19,6993,7313,7633,NA
202,2020-07-20,7011,7332,7653,NA
203,2020-07-21,7027,7349,7671,NA
204,2020-07-22,7043,7365,7687,NA
205,2020-07-23,7057,7380,7703,NA
206,2020-07-24,7070,7394,7718,NA
207,2020-07-25,7083,7407,7731,NA
