"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-24,1096,1170,1133,1372,894,1119
2020-04-25,1159,1197,1178,1426,930,1140
2020-04-26,1225,1222,1224,1482,966,1156
2020-04-27,1296,1245,1270,1538,1002,1186
2020-04-28,1371,1265,1318,1596,1040,1271
2020-04-29,1450,1284,1367,1655,1079,1348
2020-04-30,1533,1301,1417,1716,1118,1407
2020-05-01,1622,1316,1469,1779,1159,1447
2020-05-02,1715,1329,1522,1843,1201,NA
2020-05-03,1814,1341,1578,1911,1245,NA
2020-05-04,1919,1352,1636,1981,1291,NA
2020-05-05,2029,1361,1695,2052,1338,NA
2020-05-06,2146,1370,1758,2129,1387,NA
2020-05-07,2270,1377,1824,2209,1439,NA
2020-05-08,2401,1384,1892,2291,1493,NA
