"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,110,119,128,115
173,2020-06-21,112,121,130,115
174,2020-06-22,114,123,132,117
175,2020-06-23,115,124,133,123
176,2020-06-24,117,126,135,124
177,2020-06-25,119,128,137,129
178,2020-06-26,120,129,138,130
179,2020-06-27,121,131,141,130
180,2020-06-28,122,132,142,139
181,2020-06-29,124,134,144,142
182,2020-06-30,125,135,145,145
183,2020-07-01,127,137,147,NA
184,2020-07-02,128,138,148,NA
185,2020-07-03,129,139,149,NA
186,2020-07-04,130,140,150,NA
187,2020-07-05,131,141,151,NA
188,2020-07-06,132,142,152,NA
189,2020-07-07,133,143,153,NA
190,2020-07-08,134,144,154,NA
191,2020-07-09,134,145,156,NA
192,2020-07-10,135,146,157,NA
