"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,410,513,616,530
185,2020-07-03,424,531,638,533
186,2020-07-04,440,550,660,548
187,2020-07-05,455,569,683,555
188,2020-07-06,471,589,707,558
189,2020-07-07,488,610,732,577
190,2020-07-08,504,631,758,585
191,2020-07-09,523,654,785,589
192,2020-07-10,541,677,813,605
193,2020-07-11,559,700,841,617
194,2020-07-12,579,725,871,628
195,2020-07-13,600,751,902,NA
196,2020-07-14,621,777,933,NA
197,2020-07-15,643,804,965,NA
198,2020-07-16,666,833,1000,NA
199,2020-07-17,689,862,1035,NA
200,2020-07-18,713,892,1071,NA
201,2020-07-19,738,923,1108,NA
202,2020-07-20,764,956,1148,NA
203,2020-07-21,791,990,1189,NA
204,2020-07-22,818,1024,1230,NA
