"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
191,2020-07-09,28333,35084,41835,37060
192,2020-07-10,29391,36394,43397,38265
193,2020-07-11,30490,37754,45018,38616
194,2020-07-12,31629,39165,46701,39421
195,2020-07-13,32811,40628,48445,39800
196,2020-07-14,34037,42146,50255,40341
197,2020-07-15,35309,43721,52133,40654
198,2020-07-16,36627,45354,54081,40978
199,2020-07-17,37996,47049,56102,41303
200,2020-07-18,39415,48806,58197,43451
201,2020-07-19,40888,50630,60372,43766
202,2020-07-20,42415,52521,62627,NA
203,2020-07-21,44001,54484,64967,NA
204,2020-07-22,45644,56519,67394,NA
205,2020-07-23,47350,58631,69912,NA
206,2020-07-24,49119,60822,72525,NA
207,2020-07-25,50954,63094,75234,NA
208,2020-07-26,52857,65451,78045,NA
209,2020-07-27,54833,67897,80961,NA
210,2020-07-28,56881,70433,83985,NA
211,2020-07-29,59006,73065,87124,NA
