"dia_ano","dias","otimista","casos_estimados","pessimista","x"
154,2020-06-02,378,403,428,379
155,2020-06-03,393,419,445,414
156,2020-06-04,408,435,462,438
157,2020-06-05,424,452,480,451
158,2020-06-06,440,469,498,467
159,2020-06-07,455,485,515,507
160,2020-06-08,471,502,533,507
161,2020-06-09,486,519,552,534
162,2020-06-10,501,535,569,NA
163,2020-06-11,517,552,587,NA
164,2020-06-12,532,568,604,NA
165,2020-06-13,548,585,622,NA
166,2020-06-14,563,601,639,NA
167,2020-06-15,578,617,656,NA
168,2020-06-16,592,632,672,NA
