regiao;estado;data;casosNovos;casosAcumulados;obitosNovos;obitosAcumulados
Centro-Oeste;MT;2020-05-30;0;0;0;258
Centro-Oeste;MT;2020-05-31;0;0;0;68
Centro-Oeste;MT;2020-06-01;0;0;0;112
Centro-Oeste;MT;2020-06-02;0;0;0;168
Centro-Oeste;MT;2020-06-03;0;0;0;139
Centro-Oeste;MT;2020-06-04;0;0;0;346
Centro-Oeste;MT;2020-06-05;0;0;0;287
Centro-Oeste;MT;2020-06-06;0;0;0;181
Centro-Oeste;MT;2020-06-07;0;0;0;216
Centro-Oeste;MT;2020-06-08;0;0;0;222
Centro-Oeste;MT;2020-06-09;0;0;0;239
Centro-Oeste;MT;2020-06-10;0;0;0;263
Centro-Oeste;MT;2020-06-11;0;0;0;490
Centro-Oeste;MT;2020-06-12;0;0;0;271
Centro-Oeste;MT;2020-06-13;0;0;0;161
Centro-Oeste;MT;2020-06-14;0;0;0;337
Centro-Oeste;MT;2020-06-15;0;0;0;324
Centro-Oeste;MT;2020-06-16;0;0;0;203
Centro-Oeste;MT;2020-06-17;0;0;0;736
Centro-Oeste;MT;2020-06-18;0;0;0;388
Centro-Oeste;MT;2020-06-19;0;0;0;841
Centro-Oeste;MT;2020-06-20;0;0;0;609
Centro-Oeste;MT;2020-06-21;0;0;0;508
Centro-Oeste;MT;2020-06-22;0;0;0;551
Centro-Oeste;MT;2020-06-23;0;0;0;638
Centro-Oeste;MT;2020-06-24;0;0;0;784
Centro-Oeste;MT;2020-06-25;0;0;0;714
Nordeste;AL;2020-04-23;0;0;0;0
Nordeste;AL;2020-04-24;0;0;0;89
Nordeste;AL;2020-04-25;0;0;0;88
Nordeste;AL;2020-04-26;0;0;0;53
Nordeste;AL;2020-04-27;0;0;0;89
Nordeste;AL;2020-04-28;0;0;0;134
Nordeste;AL;2020-04-29;0;0;0;180
Nordeste;AL;2020-04-30;0;0;0;87
Nordeste;AL;2020-05-01;0;0;0;182
Nordeste;AL;2020-05-02;0;0;0;146
Nordeste;AL;2020-05-03;0;0;0;69
Nordeste;AL;2020-05-04;0;0;0;97
Nordeste;AL;2020-05-05;0;0;0;68
Nordeste;AL;2020-05-06;0;0;0;97
Nordeste;AL;2020-05-07;0;0;0;164
Nordeste;AL;2020-05-08;0;0;0;166
Nordeste;AL;2020-05-09;0;0;0;139
Nordeste;AL;2020-05-10;0;0;0;86
Nordeste;AL;2020-05-11;0;0;0;85
Nordeste;AL;2020-05-12;0;0;0;237
Nordeste;AL;2020-05-13;0;0;0;181
Nordeste;AL;2020-05-14;0;0;0;211
Nordeste;AL;2020-05-15;0;0;0;240
Nordeste;AL;2020-05-16;0;0;0;381
Nordeste;AL;2020-05-17;0;0;0;223
Nordeste;AL;2020-05-18;0;0;0;215
Nordeste;AL;2020-05-19;0;0;0;285
Nordeste;AL;2020-05-20;0;0;0;121
Nordeste;AL;2020-05-21;0;0;0;479
Nordeste;AL;2020-05-22;0;0;0;386
Nordeste;AL;2020-05-23;0;0;0;328
Nordeste;AL;2020-05-24;0;0;0;584
Nordeste;AL;2020-05-25;0;0;0;468
Nordeste;AL;2020-05-26;0;0;0;376
Nordeste;AL;2020-05-27;0;0;0;522
Nordeste;AL;2020-05-28;0;0;0;475
Nordeste;AL;2020-05-29;0;0;0;563
Nordeste;AL;2020-05-30;0;0;0;605
Nordeste;AL;2020-05-31;0;0;0;1065
Nordeste;AL;2020-06-01;0;0;0;549
Nordeste;AL;2020-06-02;0;0;0;722
Nordeste;AL;2020-06-03;0;0;0;848
Nordeste;AL;2020-06-04;0;0;0;690
Nordeste;AL;2020-06-05;0;0;0;840
Nordeste;AL;2020-06-06;0;0;0;881
Nordeste;AL;2020-06-07;0;0;0;888
Nordeste;AL;2020-06-08;0;0;0;0
Nordeste;AL;2020-06-09;0;0;0;1487
Nordeste;AL;2020-06-10;0;0;0;983
Nordeste;AL;2020-06-11;0;0;0;1024
Nordeste;AL;2020-06-12;0;0;0;831
Nordeste;AL;2020-06-13;0;0;0;856
Nordeste;AL;2020-06-14;0;0;0;1312
Nordeste;AL;2020-06-15;0;0;0;763
Nordeste;AL;2020-06-16;0;0;0;670
Nordeste;AL;2020-06-17;0;0;0;1235
Nordeste;AL;2020-06-18;0;0;0;766
Nordeste;AL;2020-06-19;0;0;0;1273
Nordeste;AL;2020-06-20;0;0;0;792
Nordeste;AL;2020-06-21;0;0;0;959
Nordeste;AL;2020-06-22;0;0;0;738
Nordeste;AL;2020-06-23;0;0;0;853
Nordeste;AL;2020-06-24;0;0;0;982
Nordeste;AL;2020-06-25;0;0;0;835
Nordeste;BA;2020-04-04;0;0;0;0
Nordeste;BA;2020-04-05;0;0;0;69
Nordeste;BA;2020-04-06;0;0;0;30
Nordeste;BA;2020-04-07;0;0;0;25
Nordeste;BA;2020-04-08;0;0;0;41
Nordeste;BA;2020-04-09;0;0;0;62
Nordeste;BA;2020-04-10;0;0;0;45
Nordeste;BA;2020-04-11;0;0;0;31
Nordeste;BA;2020-04-12;0;0;0;38
Nordeste;BA;2020-04-13;0;0;0;50
Nordeste;BA;2020-04-14;0;0;0;36
Nordeste;BA;2020-04-15;0;0;0;48
Nordeste;BA;2020-04-16;0;0;0;144
Nordeste;BA;2020-04-17;0;0;0;108
Nordeste;BA;2020-04-18;0;0;0;134
Nordeste;BA;2020-04-19;0;0;0;37
Nordeste;BA;2020-04-20;0;0;0;111
Nordeste;BA;2020-04-21;0;0;0;148
Nordeste;BA;2020-04-22;0;0;0;155
Nordeste;BA;2020-04-23;0;0;0;145
Nordeste;BA;2020-04-24;0;0;0;173
Nordeste;BA;2020-04-25;0;0;0;119
Nordeste;BA;2020-04-26;0;0;0;128
Nordeste;BA;2020-04-27;0;0;0;145
Nordeste;BA;2020-04-28;0;0;0;186
Nordeste;BA;2020-04-29;0;0;0;106
Nordeste;BA;2020-04-30;0;0;0;205
Nordeste;BA;2020-05-01;0;0;0;234
Nordeste;BA;2020-05-02;0;0;0;182
Nordeste;BA;2020-05-03;0;0;0;228
Nordeste;BA;2020-05-04;0;0;0;239
Nordeste;BA;2020-05-05;0;0;0;306
Nordeste;BA;2020-05-06;0;0;0;261
Nordeste;BA;2020-05-07;0;0;0;227
Nordeste;BA;2020-05-08;0;0;0;290
Nordeste;BA;2020-05-09;0;0;0;356
Nordeste;BA;2020-05-10;0;0;0;384
Nordeste;BA;2020-05-11;0;0;0;250
Nordeste;BA;2020-05-12;0;0;0;396
Nordeste;BA;2020-05-13;0;0;0;343
Nordeste;BA;2020-05-14;0;0;0;408
Nordeste;BA;2020-05-15;0;0;0;1173
Nordeste;BA;2020-05-16;0;0;0;186
Nordeste;BA;2020-05-17;0;0;0;129
Nordeste;BA;2020-05-18;0;0;0;138
Nordeste;BA;2020-05-19;0;0;0;2432
Nordeste;BA;2020-05-20;0;0;0;184
Nordeste;BA;2020-05-21;0;0;0;744
Nordeste;BA;2020-05-22;0;0;0;616
Nordeste;BA;2020-05-23;0;0;0;443
Nordeste;BA;2020-05-24;0;0;0;899
Nordeste;BA;2020-05-25;0;0;0;305
Nordeste;BA;2020-05-26;0;0;0;362
Nordeste;BA;2020-05-27;0;0;0;504
Nordeste;BA;2020-05-28;0;0;0;893
Nordeste;BA;2020-05-29;0;0;0;954
Nordeste;BA;2020-05-30;0;0;0;709
Nordeste;BA;2020-05-31;0;0;0;766
Nordeste;BA;2020-06-01;0;0;0;506
Nordeste;BA;2020-06-02;0;0;0;2532
Nordeste;BA;2020-06-03;0;0;0;1021
Nordeste;BA;2020-06-04;0;0;0;1012
Nordeste;BA;2020-06-05;0;0;0;2956
Nordeste;BA;2020-06-06;0;0;0;977
Nordeste;BA;2020-06-07;0;0;0;854
Nordeste;BA;2020-06-08;0;0;0;465
Nordeste;BA;2020-06-09;0;0;0;1766
Nordeste;BA;2020-06-10;0;0;0;2204
Nordeste;BA;2020-06-11;0;0;0;1206
Nordeste;BA;2020-06-12;0;0;0;774
Nordeste;BA;2020-06-13;0;0;0;1123
Nordeste;BA;2020-06-14;0;0;0;613
Nordeste;BA;2020-06-15;0;0;0;1219
Nordeste;BA;2020-06-16;0;0;0;1586
Nordeste;BA;2020-06-17;0;0;0;1720
Nordeste;BA;2020-06-18;0;0;0;651
Nordeste;BA;2020-06-19;0;0;0;2345
Nordeste;BA;2020-06-20;0;0;0;1382
Nordeste;BA;2020-06-21;0;0;0;975
Nordeste;BA;2020-06-22;0;0;0;807
Nordeste;BA;2020-06-23;0;0;0;1998
Nordeste;BA;2020-06-24;0;0;0;2847
Nordeste;BA;2020-06-25;0;0;0;2360
Nordeste;CE;2020-03-28;0;0;0;0
Nordeste;CE;2020-03-29;0;0;0;34
Nordeste;CE;2020-03-30;0;0;0;24
Nordeste;CE;2020-03-31;0;0;0;18
Nordeste;CE;2020-04-01;0;0;0;54
Nordeste;CE;2020-04-02;0;0;0;106
Nordeste;CE;2020-04-03;0;0;0;77
Nordeste;CE;2020-04-04;0;0;0;103
Nordeste;CE;2020-04-05;0;0;0;93
Nordeste;CE;2020-04-06;0;0;0;190
Nordeste;CE;2020-04-07;0;0;0;38
Nordeste;CE;2020-04-08;0;0;0;240
Nordeste;CE;2020-04-09;0;0;0;134
Nordeste;CE;2020-04-10;0;0;0;53
Nordeste;CE;2020-04-11;0;0;0;104
Nordeste;CE;2020-04-12;0;0;0;94
Nordeste;CE;2020-04-13;0;0;0;124
Nordeste;CE;2020-04-14;0;0;0;205
Nordeste;CE;2020-04-15;0;0;0;152
Nordeste;CE;2020-04-16;0;0;0;229
Nordeste;CE;2020-04-17;0;0;0;298
Nordeste;CE;2020-04-18;0;0;0;350
Nordeste;CE;2020-04-19;0;0;0;218
Nordeste;CE;2020-04-20;0;0;0;230
Nordeste;CE;2020-04-21;0;0;0;234
Nordeste;CE;2020-04-22;0;0;0;194
Nordeste;CE;2020-04-23;0;0;0;688
Nordeste;CE;2020-04-24;0;0;0;202
Nordeste;CE;2020-04-25;0;0;0;621
Nordeste;CE;2020-04-26;0;0;0;412
Nordeste;CE;2020-04-27;0;0;0;893
Nordeste;CE;2020-04-28;0;0;0;192
Nordeste;CE;2020-04-29;0;0;0;349
Nordeste;CE;2020-04-30;0;0;0;339
Nordeste;CE;2020-05-01;0;0;0;273
Nordeste;CE;2020-05-02;0;0;0;352
Nordeste;CE;2020-05-03;0;0;0;139
Nordeste;CE;2020-05-04;0;0;0;2670
Nordeste;CE;2020-05-05;0;0;0;430
Nordeste;CE;2020-05-06;0;0;0;834
Nordeste;CE;2020-05-07;0;0;0;1584
Nordeste;CE;2020-05-08;0;0;0;1068
Nordeste;CE;2020-05-09;0;0;0;923
Nordeste;CE;2020-05-10;0;0;0;813
Nordeste;CE;2020-05-11;0;0;0;907
Nordeste;CE;2020-05-12;0;0;0;813
Nordeste;CE;2020-05-13;0;0;0;744
Nordeste;CE;2020-05-14;0;0;0;1921
Nordeste;CE;2020-05-15;0;0;0;1413
Nordeste;CE;2020-05-16;0;0;0;1305
Nordeste;CE;2020-05-17;0;0;0;460
Nordeste;CE;2020-05-18;0;0;0;2108
Nordeste;CE;2020-05-19;0;0;0;1749
Nordeste;CE;2020-05-20;0;0;0;2448
Nordeste;CE;2020-05-21;0;0;0;853
Nordeste;CE;2020-05-22;0;0;0;3160
Nordeste;CE;2020-05-23;0;0;0;549
Nordeste;CE;2020-05-24;0;0;0;473
Nordeste;CE;2020-05-25;0;0;0;590
Nordeste;CE;2020-05-26;0;0;0;836
Nordeste;CE;2020-05-27;0;0;0;254
Nordeste;CE;2020-05-28;0;0;0;546
Nordeste;CE;2020-05-29;0;0;0;574
Nordeste;CE;2020-05-30;0;0;0;8111
Nordeste;CE;2020-05-31;0;0;0;1983
Nordeste;CE;2020-06-01;0;0;0;2015
Nordeste;CE;2020-06-02;0;0;0;2569
Nordeste;CE;2020-06-03;0;0;0;2983
Nordeste;CE;2020-06-04;0;0;0;3739
Nordeste;CE;2020-06-05;0;0;0;1800
Nordeste;CE;2020-06-06;0;0;0;1980
Nordeste;CE;2020-06-07;0;0;0;696
Nordeste;CE;2020-06-08;0;0;0;1334
Nordeste;CE;2020-06-09;0;0;0;2779
Nordeste;CE;2020-06-10;0;0;0;3018
Nordeste;CE;2020-06-11;0;0;0;2477
Nordeste;CE;2020-06-12;0;0;0;1826
Nordeste;CE;2020-06-13;0;0;0;724
Nordeste;CE;2020-06-14;0;0;0;319
Nordeste;CE;2020-06-15;0;0;0;2714
Nordeste;CE;2020-06-16;0;0;0;1827
Nordeste;CE;2020-06-17;0;0;0;3678
Nordeste;CE;2020-06-18;0;0;0;2306
Nordeste;CE;2020-06-19;0;0;0;2590
Nordeste;CE;2020-06-20;0;0;0;2293
Nordeste;CE;2020-06-21;0;0;0;710
Nordeste;CE;2020-06-22;0;0;0;1292
Nordeste;CE;2020-06-23;0;0;0;3370
Nordeste;CE;2020-06-24;0;0;0;2050
Nordeste;CE;2020-06-25;0;0;0;2548
Nordeste;MA;2020-04-11;0;0;0;0
Nordeste;MA;2020-04-12;0;0;0;54
Nordeste;MA;2020-04-13;0;0;0;47
Nordeste;MA;2020-04-14;0;0;0;33
Nordeste;MA;2020-04-15;0;0;0;152
Nordeste;MA;2020-04-16;0;0;0;65
Nordeste;MA;2020-04-17;0;0;0;102
Nordeste;MA;2020-04-18;0;0;0;243
Nordeste;MA;2020-04-19;0;0;0;165
Nordeste;MA;2020-04-20;0;0;0;115
Nordeste;MA;2020-04-21;0;0;0;76
Nordeste;MA;2020-04-22;0;0;0;208
Nordeste;MA;2020-04-23;0;0;0;153
Nordeste;MA;2020-04-24;0;0;0;194
Nordeste;MA;2020-04-25;0;0;0;154
Nordeste;MA;2020-04-26;0;0;0;118
Nordeste;MA;2020-04-27;0;0;0;187
Nordeste;MA;2020-04-28;0;0;0;118
Nordeste;MA;2020-04-29;0;0;0;276
Nordeste;MA;2020-04-30;0;0;0;386
Nordeste;MA;2020-05-01;0;0;0;316
Nordeste;MA;2020-05-02;0;0;0;299
Nordeste;MA;2020-05-03;0;0;0;235
Nordeste;MA;2020-05-04;0;0;0;187
Nordeste;MA;2020-05-05;0;0;0;303
Nordeste;MA;2020-05-06;0;0;0;498
Nordeste;MA;2020-05-07;0;0;0;361
Nordeste;MA;2020-05-08;0;0;0;520
Nordeste;MA;2020-05-09;0;0;0;856
Nordeste;MA;2020-05-10;0;0;0;834
Nordeste;MA;2020-05-11;0;0;0;545
Nordeste;MA;2020-05-12;0;0;0;382
Nordeste;MA;2020-05-13;0;0;0;586
Nordeste;MA;2020-05-14;0;0;0;689
Nordeste;MA;2020-05-15;0;0;0;938
Nordeste;MA;2020-05-16;0;0;0;853
Nordeste;MA;2020-05-17;0;0;0;900
Nordeste;MA;2020-05-18;0;0;0;746
Nordeste;MA;2020-05-19;0;0;0;960
Nordeste;MA;2020-05-20;0;0;0;916
