"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-13,27149,28839,27994,31012,24976,28792
2020-07-14,28448,29903,29176,32321,26031,29279
2020-07-15,29810,30965,30388,33664,27112,30319
2020-07-16,31236,32022,31629,35039,28219,31111
2020-07-17,32731,33071,32901,36448,29354,32971
2020-07-18,34297,34110,34204,37891,30517,32707
2020-07-19,35938,35135,35536,39367,31705,34136
2020-07-20,37658,36144,36901,40879,32923,35639
2020-07-21,39460,37135,38298,42427,34169,37077
2020-07-22,41348,38106,39727,44010,35444,38772
2020-07-23,43327,39055,41191,45631,36751,40755
2020-07-24,45400,39980,42690,47292,38088,NA
2020-07-25,47572,40880,44226,48994,39458,NA
2020-07-26,49849,41754,45802,50739,40865,NA
2020-07-27,52234,42599,47416,52527,42305,NA
2020-07-28,54734,43417,49076,54366,43786,NA
2020-07-29,57353,44204,50778,56252,45304,NA
2020-07-30,60097,44963,52530,58193,46867,NA
2020-07-31,62973,45691,54332,60189,48475,NA
2020-08-01,65986,46389,56188,62245,50131,NA
2020-08-02,69144,47057,58100,64363,51837,NA
