"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-15,16993,17814,17404,18440,16368,18392
2020-05-16,18284,19006,18645,19755,17535,19677
2020-05-17,19674,20232,19953,21141,18765,20328
2020-05-18,21169,21487,21328,22598,20058,20913
2020-05-19,22777,22764,22770,24126,21414,22132
2020-05-20,24508,24058,24283,25729,22837,23704
2020-05-21,26370,25362,25866,27406,24326,25367
2020-05-22,28374,26672,27523,29162,25884,27038
2020-05-23,30530,27978,29254,30996,27512,NA
2020-05-24,32850,29277,31064,32913,29215,NA
2020-05-25,35346,30560,32953,34915,30991,NA
2020-05-26,38032,31822,34927,37006,32848,NA
2020-05-27,40922,33058,36990,39192,34788,NA
2020-05-28,44032,34262,39147,41478,36816,NA
2020-05-29,47378,35430,41404,43869,38939,NA
