"dia_ano","dias","otimista","casos_estimados","pessimista","x"
176,2020-06-24,737,817,897,828
177,2020-06-25,763,846,929,842
178,2020-06-26,790,876,962,864
179,2020-06-27,819,908,997,896
180,2020-06-28,848,940,1032,911
181,2020-06-29,878,974,1070,931
182,2020-06-30,910,1009,1108,977
183,2020-07-01,942,1045,1148,1002
184,2020-07-02,977,1083,1189,1044
185,2020-07-03,1012,1122,1232,1062
186,2020-07-04,1048,1162,1276,1082
187,2020-07-05,1086,1204,1322,NA
188,2020-07-06,1124,1247,1370,NA
189,2020-07-07,1165,1292,1419,NA
190,2020-07-08,1207,1338,1469,NA
191,2020-07-09,1250,1386,1522,NA
192,2020-07-10,1295,1436,1577,NA
193,2020-07-11,1341,1487,1633,NA
194,2020-07-12,1390,1541,1692,NA
195,2020-07-13,1439,1596,1753,NA
196,2020-07-14,1491,1653,1815,NA
