"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,296,391,486,391
188,2020-07-06,305,402,499,394
189,2020-07-07,314,414,514,399
190,2020-07-08,324,427,530,404
191,2020-07-09,333,440,547,411
192,2020-07-10,343,453,563,417
193,2020-07-11,354,467,580,419
194,2020-07-12,364,481,598,426
195,2020-07-13,375,495,615,430
196,2020-07-14,386,510,634,436
197,2020-07-15,398,525,652,446
198,2020-07-16,410,541,672,NA
199,2020-07-17,422,557,692,NA
200,2020-07-18,435,574,713,NA
201,2020-07-19,448,591,734,NA
202,2020-07-20,461,609,757,NA
203,2020-07-21,476,628,780,NA
204,2020-07-22,490,646,802,NA
205,2020-07-23,505,666,827,NA
206,2020-07-24,520,686,852,NA
207,2020-07-25,536,707,878,NA
