"dia_ano","dias","otimista","casos_estimados","pessimista","x"
100,2020-04-09,49,59,69,65
101,2020-04-10,58,70,82,72
102,2020-04-11,68,82,96,85
103,2020-04-12,82,98,114,102
104,2020-04-13,97,116,135,115
105,2020-04-14,114,137,160,143
106,2020-04-15,135,162,189,160
107,2020-04-16,160,192,224,186
108,2020-04-17,190,228,266,NA
109,2020-04-18,225,270,315,NA
110,2020-04-19,266,320,374,NA
111,2020-04-20,316,379,442,NA
112,2020-04-21,374,449,524,NA
113,2020-04-22,444,533,622,NA
114,2020-04-23,525,631,737,NA
