"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,73,83,93,82
156,2020-06-04,77,88,99,87
157,2020-06-05,82,93,104,89
158,2020-06-06,87,99,111,96
159,2020-06-07,91,104,117,99
160,2020-06-08,97,111,125,108
161,2020-06-09,103,117,131,114
162,2020-06-10,109,124,139,120
163,2020-06-11,115,131,147,NA
164,2020-06-12,122,139,156,NA
165,2020-06-13,129,147,165,NA
166,2020-06-14,137,156,175,NA
167,2020-06-15,145,165,185,NA
168,2020-06-16,153,174,195,NA
169,2020-06-17,162,185,208,NA
