"dia_ano","dias","otimista","casos_estimados","pessimista","x"
196,2020-07-14,628,666,704,663
197,2020-07-15,636,674,712,668
198,2020-07-16,643,682,721,677
199,2020-07-17,651,690,729,686
200,2020-07-18,657,697,737,686
201,2020-07-19,664,704,744,686
202,2020-07-20,671,711,751,710
203,2020-07-21,676,717,758,727
204,2020-07-22,683,724,765,758
205,2020-07-23,688,730,772,784
206,2020-07-24,693,735,777,801
207,2020-07-25,699,741,783,NA
208,2020-07-26,704,746,788,NA
209,2020-07-27,708,751,794,NA
210,2020-07-28,712,755,798,NA
211,2020-07-29,717,760,803,NA
212,2020-07-30,721,764,807,NA
213,2020-07-31,724,768,812,NA
214,2020-08-01,728,772,816,NA
215,2020-08-02,731,775,819,NA
216,2020-08-03,734,778,822,NA
