"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"China","2019-12-30",15,15,15,1,27,0,35.86166,104.195397,"Asia"
"China","2019-12-31",18,18,18,1,27,0,35.86166,104.195397,"Asia"
"China","2020-01-01",22,23,24,1,27,0,35.86166,104.195397,"Asia"
"China","2020-01-02",27,28,29,2,44,0,35.86166,104.195397,"Asia"
"China","2020-01-03",34,35,36,2,44,0,35.86166,104.195397,"Asia"
"China","2020-01-04",42,43,44,2,59,0,35.86166,104.195397,"Asia"
"China","2020-01-05",52,53,54,3,59,0,35.86166,104.195397,"Asia"
"China","2020-01-06",64,66,68,4,59,0,35.86166,104.195397,"Asia"
"China","2020-01-07",80,82,84,5,59,0,35.86166,104.195397,"Asia"
"China","2020-01-08",99,101,103,6,59,0,35.86166,104.195397,"Asia"
"China","2020-01-09",122,125,128,7,59,1,35.86166,104.195397,"Asia"
"China","2020-01-10",150,154,158,9,59,1,35.86166,104.195397,"Asia"
"China","2020-01-11",186,190,194,11,59,1,35.86166,104.195397,"Asia"
"China","2020-01-12",230,235,240,13,59,1,35.86166,104.195397,"Asia"
"China","2020-01-13",284,291,298,16,59,2,35.86166,104.195397,"Asia"
"China","2020-01-14",351,359,367,20,59,2,35.86166,104.195397,"Asia"
"China","2020-01-15",434,444,454,25,59,2,35.86166,104.195397,"Asia"
"China","2020-01-16",535,548,561,30,63,2,35.86166,104.195397,"Asia"
"China","2020-01-17",660,676,692,38,80,3,35.86166,104.195397,"Asia"
"China","2020-01-18",815,834,853,46,216,3,35.86166,104.195397,"Asia"
"China","2020-01-19",1005,1029,1053,57,235,6,35.86166,104.195397,"Asia"
"China","2020-01-20",1238,1268,1298,70,386,17,35.86166,104.195397,"Asia"
"China","2020-01-21",1526,1563,1600,87,526,17,35.86166,104.195397,"Asia"
"China","2020-01-22",1878,1923,1968,107,623,26,35.86166,104.195397,"Asia"
"China","2020-01-23",2310,2365,2420,131,882,41,35.86166,104.195397,"Asia"
"China","2020-01-24",2836,2904,2972,161,1323,56,35.86166,104.195397,"Asia"
"China","2020-01-25",3478,3561,3644,198,1988,81,35.86166,104.195397,"Asia"
"China","2020-01-26",4257,4359,4461,242,2775,106,35.86166,104.195397,"Asia"
"China","2020-01-27",5199,5323,5447,296,4528,132,35.86166,104.195397,"Asia"
"China","2020-01-28",6332,6483,6634,360,5994,170,35.86166,104.195397,"Asia"
"China","2020-01-29",7686,7870,8054,438,7734,213,35.86166,104.195397,"Asia"
"China","2020-01-30",9294,9516,9738,529,9714,259,35.86166,104.195397,"Asia"
"China","2020-01-31",11187,11455,11723,637,11809,304,35.86166,104.195397,"Asia"
"China","2020-02-01",13395,13716,14037,763,14399,361,35.86166,104.195397,"Asia"
"China","2020-02-02",15939,16320,16701,907,17211,426,35.86166,104.195397,"Asia"
"China","2020-02-03",18831,19282,19733,1072,20448,492,35.86166,104.195397,"Asia"
"China","2020-02-04",22071,22599,23127,1256,24320,564,35.86166,104.195397,"Asia"
"China","2020-02-05",25639,26252,26865,1459,28047,637,35.86166,104.195397,"Asia"
"China","2020-02-06",29494,30200,30906,1679,31207,723,35.86166,104.195397,"Asia"
"China","2020-02-07",33580,34383,35186,1912,34625,812,35.86166,104.195397,"Asia"
"China","2020-02-08",37816,38721,39626,2153,37232,909,35.86166,104.195397,"Asia"
"China","2020-02-09",42113,43121,44129,2397,40206,1017,35.86166,104.195397,"Asia"
"China","2020-02-10",46375,47485,48595,2640,42696,1114,35.86166,104.195397,"Asia"
"China","2020-02-11",50510,51719,52928,2875,44724,1368,35.86166,104.195397,"Asia"
"China","2020-02-12",54436,55739,57042,3099,59865,1381,35.86166,104.195397,"Asia"
"China","2020-02-13",58088,59478,60868,3307,64021,1524,35.86166,104.195397,"Asia"
"China","2020-02-14",61421,62891,64361,3496,66559,1666,35.86166,104.195397,"Asia"
"China","2020-02-15",64410,65951,67492,3667,68566,1771,35.86166,104.195397,"Asia"
"China","2020-02-16",67049,68653,70257,3817,70618,1869,35.86166,104.195397,"Asia"
"China","2020-02-17",69347,71006,72665,3948,72508,2008,35.86166,104.195397,"Asia"
"China","2020-02-18",71324,73031,74738,4060,74258,2120,35.86166,104.195397,"Asia"
"China","2020-02-19",73008,74755,76502,4156,74652,2238,35.86166,104.195397,"Asia"
"China","2020-02-20",74430,76211,77992,4237,75543,2347,35.86166,104.195397,"Asia"
"China","2020-02-21",75621,77430,79239,4305,76369,2445,35.86166,104.195397,"Asia"
"China","2020-02-22",76612,78445,80278,4361,77016,2595,35.86166,104.195397,"Asia"
"China","2020-02-23",77432,79285,81138,4408,77234,2665,35.86166,104.195397,"Asia"
"China","2020-02-24",78110,79979,81848,4446,77749,2717,35.86166,104.195397,"Asia"
"China","2020-02-25",78666,80548,82430,4478,78159,2746,35.86166,104.195397,"Asia"
"China","2020-02-26",79122,81015,82908,4504,78598,2790,35.86166,104.195397,"Asia"
"China","2020-02-27",79494,81396,83298,4525,78927,2837,35.86166,104.195397,"Asia"
"China","2020-02-28",79799,81708,83617,4543,79355,2872,35.86166,104.195397,"Asia"
"China","2020-02-29",80046,81961,83876,4557,79929,2914,35.86166,104.195397,"Asia"
"China","2020-03-01",80247,82167,84087,4568,80134,2946,35.86166,104.195397,"Asia"
"China","2020-03-02",80411,82335,84259,4577,80261,2983,35.86166,104.195397,"Asia"
"China","2020-03-03",80544,82471,84398,4585,80380,3014,35.86166,104.195397,"Asia"
"China","2020-03-04",80651,82581,84511,4591,80497,3044,35.86166,104.195397,"Asia"
"China","2020-03-05",80739,82671,84603,4596,80667,3072,35.86166,104.195397,"Asia"
"China","2020-03-06",80809,82743,84677,4600,80768,3099,35.86166,104.195397,"Asia"
"China","2020-03-07",80867,82802,84737,4603,80814,3122,35.86166,104.195397,"Asia"
"China","2020-03-08",80913,82849,84785,4606,80859,3139,35.86166,104.195397,"Asia"
"China","2020-03-09",80951,82888,84825,4608,80879,3161,35.86166,104.195397,"Asia"
"China","2020-03-10",80981,82919,84857,4610,80908,3172,35.86166,104.195397,"Asia"
"China","2020-03-11",81006,82944,84882,4611,80932,3179,35.86166,104.195397,"Asia"
"China","2020-03-12",81026,82965,84904,4612,80954,3194,35.86166,104.195397,"Asia"
"China","2020-03-13",81042,82981,84920,4613,80973,3203,35.86166,104.195397,"Asia"
"China","2020-03-14",81056,82995,84934,4614,80995,3216,35.86166,104.195397,"Asia"
"China","2020-03-15",81065,83005,84945,4615,81020,3225,35.86166,104.195397,"Asia"
"China","2020-03-16",81074,83014,84954,4615,81063,3241,35.86166,104.195397,"Asia"
"China","2020-03-17",81081,83021,84961,4616,81086,3249,35.86166,104.195397,"Asia"
"China","2020-03-18",81087,83027,84967,4616,81130,3253,35.86166,104.195397,"Asia"
"China","2020-03-19",81092,83032,84972,4616,81229,3259,35.86166,104.195397,"Asia"
"China","2020-03-20",81095,83035,84975,4616,81281,3265,35.86166,104.195397,"Asia"
"China","2020-03-21",81098,83038,84978,4617,81346,3274,35.86166,104.195397,"Asia"
"China","2020-03-22",81100,83041,84982,4617,81484,3281,35.86166,104.195397,"Asia"
"China","2020-03-23",81102,83043,84984,4617,81553,3285,35.86166,104.195397,"Asia"
"China","2020-03-24",81103,83044,84985,4617,81631,3291,35.86166,104.195397,"Asia"
"China","2020-03-25",81105,83046,84987,4617,81733,3296,35.86166,104.195397,"Asia"
"China","2020-03-26",81106,83047,84988,4617,81827,3299,35.86166,104.195397,"Asia"
"China","2020-03-27",81107,83048,84989,4617,81946,3304,35.86166,104.195397,"Asia"
"China","2020-03-28",81107,83048,84989,4617,82059,3306,35.86166,104.195397,"Asia"
"China","2020-03-29",81108,83049,84990,4617,82157,3309,35.86166,104.195397,"Asia"
"China","2020-03-30",81108,83049,84990,4617,82241,3310,35.86166,104.195397,"Asia"
"China","2020-03-31",81109,83050,84991,4617,82295,3316,35.86166,104.195397,"Asia"
"China","2020-04-01",81109,83050,84991,4617,82395,3326,35.86166,104.195397,"Asia"
