"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
114,2020-04-23,211,228,245,217
115,2020-04-24,239,258,277,256
116,2020-04-25,269,291,313,297
117,2020-04-26,303,327,351,331
118,2020-04-27,340,367,394,364
119,2020-04-28,380,411,442,408
120,2020-04-29,424,458,492,454
121,2020-04-30,471,509,547,513
122,2020-05-01,522,564,606,NA
123,2020-05-02,575,622,669,NA
124,2020-05-03,632,683,734,NA
125,2020-05-04,690,746,802,NA
126,2020-05-05,751,812,873,NA
127,2020-05-06,813,879,945,NA
128,2020-05-07,876,947,1018,NA
