"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
159,2020-06-07,10354,11756,13158,12135
160,2020-06-08,10873,12346,13819,12250
161,2020-06-09,11419,12966,14513,12802
162,2020-06-10,11992,13616,15240,13619
163,2020-06-11,12593,14299,16005,14168
164,2020-06-12,13226,15017,16808,14384
165,2020-06-13,13889,15770,17651,14627
166,2020-06-14,14586,16561,18536,14661
167,2020-06-15,15317,17392,19467,NA
168,2020-06-16,16085,18264,20443,NA
169,2020-06-17,16893,19181,21469,NA
170,2020-06-18,17740,20143,22546,NA
171,2020-06-19,18631,21154,23677,NA
172,2020-06-20,19565,22215,24865,NA
173,2020-06-21,20546,23329,26112,NA
