"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-10,64,64,64,75,53,63
2020-04-11,73,73,73,86,60,75
2020-04-12,83,83,83,98,68,79
2020-04-13,94,94,94,111,77,83
2020-04-14,107,107,107,126,88,113
2020-04-15,122,122,122,144,100,114
2020-04-16,139,139,139,164,114,142
2020-04-17,159,159,159,187,131,164
2020-04-18,181,181,181,213,149,NA
2020-04-19,206,206,206,243,169,NA
2020-04-20,235,235,235,277,193,NA
2020-04-21,268,267,268,316,220,NA
2020-04-22,305,304,304,358,250,NA
2020-04-23,347,346,346,408,284,NA
2020-04-24,396,394,395,466,324,NA
