"dia_ano","dias","otimista","casos_estimados","pessimista","x"
197,2020-07-15,6753,6993,7233,7030
198,2020-07-16,6779,7020,7261,7127
199,2020-07-17,6804,7046,7288,7165
200,2020-07-18,6828,7071,7314,7173
201,2020-07-19,6850,7094,7338,7178
202,2020-07-20,6870,7115,7360,7185
203,2020-07-21,6891,7136,7381,7284
204,2020-07-22,6909,7155,7401,7317
205,2020-07-23,6926,7172,7418,7374
206,2020-07-24,6942,7189,7436,7426
207,2020-07-25,6957,7205,7453,7476
208,2020-07-26,6972,7220,7468,NA
209,2020-07-27,6984,7233,7482,NA
210,2020-07-28,6997,7246,7495,NA
211,2020-07-29,7009,7258,7507,NA
212,2020-07-30,7020,7270,7520,NA
213,2020-07-31,7030,7280,7530,NA
214,2020-08-01,7039,7290,7541,NA
215,2020-08-02,7049,7300,7551,NA
216,2020-08-03,7058,7309,7560,NA
217,2020-08-04,7066,7317,7568,NA
