"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-23,677,708,692,827,557,708
2020-04-24,730,757,744,889,599,754
2020-04-25,787,806,796,951,641,781
2020-04-26,848,857,852,1018,686,825
2020-04-27,914,910,912,1089,735,832
2020-04-28,985,963,974,1163,785,857
2020-04-29,1062,1017,1040,1242,838,1086
2020-04-30,1145,1071,1108,1324,892,1177
2020-05-01,1234,1126,1180,1410,950,NA
2020-05-02,1330,1181,1256,1500,1012,NA
2020-05-03,1434,1235,1334,1594,1074,NA
2020-05-04,1546,1289,1418,1694,1142,NA
2020-05-05,1666,1342,1504,1797,1211,NA
2020-05-06,1796,1394,1595,1905,1285,NA
2020-05-07,1936,1445,1690,2019,1361,NA
