"dia_ano","dias","otimista","casos_estimados","pessimista","x"
179,2020-06-27,1229,1495,1761,1507
180,2020-06-28,1274,1550,1826,1568
181,2020-06-29,1320,1606,1892,1621
182,2020-06-30,1368,1664,1960,1648
183,2020-07-01,1418,1725,2032,1693
184,2020-07-02,1469,1787,2105,1728
185,2020-07-03,1522,1852,2182,1758
186,2020-07-04,1578,1920,2262,1781
187,2020-07-05,1635,1989,2343,1804
188,2020-07-06,1695,2062,2429,1838
189,2020-07-07,1756,2136,2516,1880
190,2020-07-08,1820,2214,2608,NA
191,2020-07-09,1886,2294,2702,NA
192,2020-07-10,1955,2378,2801,NA
193,2020-07-11,2025,2464,2903,NA
194,2020-07-12,2099,2554,3009,NA
195,2020-07-13,2175,2646,3117,NA
196,2020-07-14,2254,2742,3230,NA
197,2020-07-15,2336,2842,3348,NA
198,2020-07-16,2421,2945,3469,NA
199,2020-07-17,2509,3052,3595,NA
